return_id,order_id,customer_id,prediction_time,product_category,payment_method,return_reason,order_value,return_value,product_price,discount_pct,customer_account_age_days,orders_7d,orders_30d,orders_90d,returns_7d,returns_30d,returns_90d,return_rate_30d,return_rate_90d,refund_amount_30d,refund_amount_90d,hours_to_return,return_value_ratio,same_product_returns_90d,same_category_returns_90d,velocity_24h,velocity_7d,device_linked_accounts,address_linked_accounts,device_return_rate_90d,address_return_rate_90d,high_value_flag,abusive_return,merchant_loss
R000066,O000753,C00580,2025-01-11 18:16:41.759064249,home,upi,size_fit,4385.37,4385.37,5307.03,17.37,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,138.27826640666666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,302.07
R000111,O001205,C06485,2025-01-11 23:20:02.614747858,electronics,upi,size_fit,13096.93,13096.93,15503.2,15.52,10,1,1,1,0,0,0,0.0,0.0,0.0,0.0,23.334059651944443,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000085,O000988,C09526,2025-01-12 01:24:36.613557180,electronics,card,wrong_item,6265.1,6265.1,7556.65,17.09,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,49.4101704325,1.0,0,0,0,1,1,1,0.0,0.0,0,0,381.54
R000051,O000577,C07220,2025-01-12 04:53:12.948385297,beauty,upi,wrong_item,1275.32,1275.32,1325.5,3.79,11,0,1,1,0,0,0,0.0,0.0,0.0,0.0,172.88693010694445,1.0,0,0,0,0,1,1,0.0,0.0,0,0,119.29
R000095,O001072,C04233,2025-01-12 05:32:37.044520162,electronics,card,size_fit,7068.13,7068.13,8323.5,15.08,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,29.543623477777775,1.0,0,0,0,1,1,1,0.0,0.0,0,0,314.95
R000109,O001187,C05668,2025-01-12 06:50:26.123478766,home,card,wrong_item,2475.87,2475.87,2568.18,3.59,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,54.840589855,1.0,0,0,0,1,1,1,0.0,0.0,0,0,63.89
R000178,O001827,C08512,2025-01-12 07:10:14.366002674,fashion,card,not_as_described,1287.15,1287.15,1949.69,33.98,11,2,2,2,0,0,0,0.0,0.0,0.0,0.0,31.170657222777777,1.0,0,0,0,2,1,1,0.0,0.0,0,0,86.19
R000132,O001426,C05398,2025-01-12 09:10:26.746343601,electronics,card,size_fit,27169.83,27169.83,37205.34,26.97,11,1,3,3,0,0,0,0.0,0.0,0.0,0.0,81.17409620638888,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000164,O001652,C06453,2025-01-12 12:49:02.716605314,fashion,card,not_as_described,2425.0,2425.0,2528.72,4.1,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,36.817421279166666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,119.08
R000131,O001419,C08987,2025-01-12 12:56:14.541470696,electronics,cod,wrong_item,25042.48,25042.48,11753.28,3.56,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,12.937372630555554,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000156,O001575,C08522,2025-01-12 13:49:33.405245572,fashion,upi,wrong_item,2729.2,2729.2,3357.98,18.72,11,1,2,2,0,0,0,0.0,0.0,0.0,0.0,61.82594590138889,1.0,0,0,0,1,1,1,0.0,0.0,0,1,1279.44
R000136,O001448,C02027,2025-01-12 18:30:46.863332614,grocery,upi,size_fit,511.15,511.15,598.85,14.65,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,66.51301759222223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,61.41
R000162,O001635,C00347,2025-01-12 18:45:15.573676802,fashion,upi,wrong_item,3055.32,3055.32,3448.1,11.39,11,2,2,2,0,0,0,0.0,0.0,0.0,0.0,18.754326021111112,1.0,0,0,0,2,1,1,0.0,0.0,0,0,37.03
R000098,O001128,C09158,2025-01-12 19:06:50.421090661,home,upi,wrong_item,10858.57,10858.57,11702.54,7.21,1,2,2,2,0,0,0,0.0,0.0,0.0,0.0,67.11400585833333,1.0,0,0,0,2,1,1,0.0,0.0,1,0,415.61
R000155,O001566,C03810,2025-01-12 20:11:33.267538705,beauty,wallet,size_fit,760.91,760.91,925.05,17.74,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,68.1925743161111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,34.89
R000198,O001995,C02649,2025-01-12 22:48:56.856493864,fashion,cod,wrong_item,1045.76,1045.76,1207.73,13.41,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,22.81579347027778,1.0,0,0,0,1,1,1,0.0,0.0,0,0,123.45
R000141,O001467,C00974,2025-01-12 23:11:53.045365254,beauty,card,not_as_described,2066.28,2066.28,2186.62,5.5,11,1,1,1,0,0,0,0.0,0.0,0.0,0.0,71.19806815694444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,72.77
R000118,O001322,C08652,2025-01-13 02:05:38.596610461,electronics,upi,size_fit,8483.48,8483.48,8799.04,3.59,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,26.094054613888886,1.0,0,0,0,1,1,1,0.0,0.0,1,0,528.64
R000097,O001120,C05444,2025-01-13 02:56:41.213871200,electronics,card,wrong_item,4736.94,4736.94,5248.36,9.74,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,26.944781630833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,204.41
R000056,O000624,C03375,2025-01-13 03:26:12.372625989,electronics,wallet,size_fit,10601.08,10601.08,12076.64,12.22,12,0,1,1,0,0,0,0.0,0.0,0.0,0.0,99.43677017361112,1.0,0,0,0,0,1,1,0.0,0.0,1,0,167.94
R000140,O001463,C01701,2025-01-13 06:25:19.627029422,grocery,card,not_as_described,1667.29,1667.29,1189.48,27.85,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,6.422118619166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,47.58
R000192,O001959,C02050,2025-01-13 07:01:52.677144400,grocery,upi,wrong_item,1004.9,1004.9,1021.52,1.63,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,7.031299206666667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,102.94
R000176,O001792,C08272,2025-01-13 09:23:37.462495804,home,card,size_fit,12106.47,12106.47,13559.71,10.72,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,9.393739581944445,1.0,0,0,0,1,1,1,0.0,0.0,1,0,44.75
R000127,O001395,C08145,2025-01-13 10:06:30.412421200,fashion,cod,not_as_described,1205.43,1205.43,1762.27,31.6,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,34.108447894722225,1.0,0,0,0,1,1,1,0.0,0.0,0,0,48.73
R000099,O001129,C06372,2025-01-13 11:13:40.983649593,fashion,upi,not_as_described,3638.97,3638.97,1879.6,9.08,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,35.228051013611115,1.0,0,0,0,1,1,1,0.0,0.0,0,0,98.47
R000202,O002031,C03760,2025-01-13 14:26:01.516194009,grocery,cod,not_as_described,664.95,664.95,851.21,21.88,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,14.433754498333334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,53.59
R000102,O001157,C00142,2025-01-13 15:24:15.514391602,grocery,card,changed_mind,1475.16,1475.16,1683.35,12.37,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,39.404309553055555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,64.29
R000217,O002220,C04583,2025-01-13 15:28:12.224330562,grocery,cod,changed_mind,1765.17,1765.17,879.78,10.3,12,2,2,2,0,0,0,0.0,0.0,0.0,0.0,15.470062313888889,1.0,0,0,0,2,1,1,0.0,0.0,0,0,48.41
R000091,O001035,C03841,2025-01-13 16:07:16.453383258,fashion,card,size_fit,1574.51,1574.51,1666.91,5.54,12,0,1,1,0,0,0,0.0,0.0,0.0,0.0,160.12123705083332,1.0,0,0,0,0,1,1,0.0,0.0,0,0,134.0
R000204,O002063,C09846,2025-01-13 17:45:16.204060634,sports,card,wrong_item,2894.92,2894.92,4348.18,33.42,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,41.75450112777777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,169.69
R000105,O001171,C09867,2025-01-13 18:03:37.456521177,fashion,upi,changed_mind,2031.16,2031.16,2435.72,16.61,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,114.06040458916667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,103.2
R000206,O002091,C08909,2025-01-13 18:20:51.251563309,fashion,card,size_fit,858.37,858.37,992.38,13.5,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,18.34756987861111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,45.22
R000135,O001441,C06817,2025-01-13 21:23:21.307801596,fashion,upi,not_as_described,1713.31,1713.31,1823.19,6.03,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,21.389252166944445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,146.1
R000063,O000698,C00143,2025-01-13 21:31:49.299520616,beauty,card,damaged,168.62,168.62,183.26,7.99,12,0,1,1,0,0,0,0.0,0.0,0.0,0.0,189.53036097777778,1.0,0,0,0,0,1,1,0.0,0.0,0,0,79.9
R000100,O001130,C06853,2025-01-13 22:33:21.583526864,electronics,cod,not_as_described,7593.23,7593.23,7806.53,2.73,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,94.55599542388889,1.0,0,0,0,1,1,1,0.0,0.0,1,0,312.63
R000177,O001821,C02717,2025-01-13 23:58:17.691164562,fashion,upi,size_fit,3208.94,3208.94,3852.04,16.7,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,23.97158087888889,1.0,0,0,0,1,3,3,0.0,0.0,0,0,187.48
R000113,O001228,C02726,2025-01-14 00:23:33.634672666,fashion,card,not_as_described,2846.47,2846.47,3878.36,26.61,13,0,2,2,0,0,0,0.0,0.0,0.0,0.0,48.392676297777776,1.0,0,0,0,0,1,1,0.0,0.0,0,0,115.46
R000147,O001500,C06328,2025-01-14 00:49:12.226530219,electronics,cod,size_fit,11525.73,11525.73,14258.46,19.17,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,48.820062925,1.0,0,0,0,1,1,1,0.0,0.0,1,0,349.85
R000158,O001601,C03260,2025-01-14 05:19:28.090787188,fashion,cod,changed_mind,2220.81,2220.81,2416.45,8.1,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,29.324469663055552,1.0,0,0,0,1,1,1,0.0,0.0,0,0,175.59
R000124,O001380,C00642,2025-01-14 05:41:11.164663586,fashion,card,size_fit,1233.85,1233.85,1336.47,7.68,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,29.686434628611114,1.0,0,0,0,1,1,1,0.0,0.0,0,0,98.54
R000103,O001160,C05342,2025-01-14 08:35:57.511383432,fashion,upi,damaged,1538.72,1538.72,1727.58,10.93,13,1,2,2,0,0,0,0.0,0.0,0.0,0.0,56.5993087175,1.0,0,0,0,1,1,1,0.0,0.0,0,0,62.0
R000134,O001433,C07434,2025-01-14 09:00:17.580488842,electronics,wallet,not_as_described,4745.17,4745.17,5341.79,11.17,13,2,2,2,0,0,0,0.0,0.0,0.0,0.0,81.00488346888889,1.0,0,0,0,2,1,1,0.0,0.0,0,0,98.91
R000119,O001333,C03010,2025-01-14 15:37:39.168222798,sports,upi,size_fit,2951.81,2951.81,3504.07,15.76,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,39.627546728333336,1.0,0,0,0,1,1,1,0.0,0.0,0,0,102.78
R000197,O001994,C08103,2025-01-14 16:13:56.013233556,fashion,cod,damaged,3828.74,3828.74,3950.7,3.09,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,40.23222589805556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,202.35
R000112,O001223,C01390,2025-01-14 16:53:22.557328850,beauty,cod,wrong_item,1696.59,1696.59,1764.52,3.85,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,64.88959925777777,1.0,0,0,0,0,1,1,0.0,0.0,0,0,71.87
R000179,O001851,C02619,2025-01-14 17:51:43.434446097,electronics,upi,changed_mind,5394.48,5394.48,5529.84,2.45,13,2,2,2,0,0,0,0.0,0.0,0.0,0.0,17.86206512388889,1.0,0,0,0,2,1,1,0.0,0.0,0,0,136.07
R000143,O001475,C03027,2025-01-14 18:14:21.829980523,electronics,upi,size_fit,11506.59,11506.59,12216.83,5.81,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,90.23939721666666,1.0,0,0,0,1,1,1,0.0,0.0,1,0,207.56
R000226,O002392,C06446,2025-01-14 19:28:05.626095582,electronics,upi,damaged,13230.91,13230.91,16586.77,20.23,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,19.468229470833332,1.0,0,0,0,1,1,1,0.0,0.0,1,0,525.04
R000194,O001974,C08211,2025-01-14 20:23:17.372949104,grocery,cod,size_fit,326.19,326.19,507.76,35.76,13,1,2,2,0,0,0,0.0,0.0,0.0,0.0,20.3881591525,1.0,0,0,0,1,1,1,0.0,0.0,0,0,38.99
R000148,O001508,C01993,2025-01-14 22:40:46.620479470,electronics,upi,changed_mind,6186.24,6186.24,7542.76,17.98,13,1,1,1,0,0,0,0.0,0.0,0.0,0.0,46.679616799722226,1.0,0,0,0,1,1,1,0.0,0.0,0,0,301.79
R000181,O001871,C04845,2025-01-15 00:53:10.135250307,electronics,upi,size_fit,15269.85,15269.85,18765.35,18.63,12,1,1,1,0,0,0,0.0,0.0,0.0,0.0,48.88614868055555,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000138,O001452,C02180,2025-01-15 05:21:07.710236629,electronics,wallet,wrong_item,8850.73,8850.73,9899.28,10.59,14,0,1,1,0,0,0,0.0,0.0,0.0,0.0,77.35214173222222,1.0,0,0,0,0,1,1,0.0,0.0,1,0,231.99
R000167,O001708,C01994,2025-01-15 06:35:33.326535976,home,upi,not_as_described,2554.79,2554.79,2904.87,12.05,14,2,2,2,0,0,0,0.0,0.0,0.0,0.0,6.592590704166667,1.0,0,0,0,2,1,1,0.0,0.0,0,0,64.62
R000161,O001631,C07452,2025-01-15 07:58:11.737361982,electronics,upi,size_fit,6917.31,6917.31,7789.73,11.2,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,31.969927044722223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,240.53
R000205,O002080,C07497,2025-01-15 09:08:31.332308395,sports,card,wrong_item,1603.15,1603.15,2592.78,38.17,14,2,2,2,0,0,0,0.0,0.0,0.0,0.0,9.142036752222221,1.0,0,0,0,2,1,1,0.0,0.0,0,0,52.96
R000201,O002011,C00502,2025-01-15 09:10:16.286727320,fashion,cod,changed_mind,1592.64,1592.64,1690.54,5.79,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,81.17119075750001,1.0,0,0,0,1,1,1,0.0,0.0,0,0,95.22
R000237,O002512,C06499,2025-01-15 10:13:34.445868952,electronics,upi,size_fit,7760.88,7760.88,9311.1,16.65,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,10.226234963333335,1.0,0,0,0,1,1,1,0.0,0.0,1,0,349.0
R000231,O002433,C06320,2025-01-15 10:25:29.686352566,grocery,upi,size_fit,367.99,367.99,373.33,1.43,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,10.424912875555554,1.0,0,0,0,1,1,1,0.0,0.0,0,0,49.78
R000209,O002140,C05209,2025-01-15 10:40:48.540033897,fashion,wallet,size_fit,176.01,176.01,209.79,16.1,14,1,2,2,0,0,0,0.0,0.0,0.0,0.0,10.680150009166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,94.54
R000225,O002373,C02442,2025-01-15 11:13:48.929794442,fashion,upi,size_fit,2960.08,2960.08,3482.02,14.99,14,3,3,3,0,0,0,0.0,0.0,0.0,0.0,35.23025827611111,1.0,0,0,0,3,1,1,0.0,0.0,0,0,118.74
R000195,O001989,C09671,2025-01-15 14:09:19.162343840,fashion,upi,size_fit,4025.79,4025.79,4516.97,10.87,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,62.15532287305555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,112.7
R000101,O001136,C01081,2025-01-15 14:19:03.168688288,fashion,card,wrong_item,1068.63,1068.63,1121.12,4.68,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,110.31754685777778,1.0,0,0,0,0,1,1,0.0,0.0,0,0,108.83
R000160,O001612,C02844,2025-01-15 14:33:01.372015767,fashion,upi,damaged,1174.91,1174.91,1331.58,11.77,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,38.55038111527778,1.0,0,0,0,1,1,1,0.0,0.0,0,0,93.25
R000182,O001878,C09887,2025-01-15 16:31:41.435922727,sports,upi,damaged,2233.89,2233.89,2417.44,7.59,1,1,3,3,0,0,0,0.0,0.0,0.0,0.0,64.528176645,1.0,0,0,0,1,1,1,0.0,0.0,0,0,154.65
R000076,O000891,C05206,2025-01-15 17:16:02.747309890,fashion,card,damaged,1667.2,1667.2,1840.41,9.41,14,0,1,1,0,0,0,0.0,0.0,0.0,0.0,137.26742980805557,1.0,0,0,0,0,1,1,0.0,0.0,0,0,41.37
R000249,O002640,C07203,2025-01-15 18:36:42.386468558,fashion,cod,size_fit,589.99,589.99,633.95,6.93,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,18.611774018888887,1.0,0,0,0,1,1,1,0.0,0.0,0,0,30.37
R000185,O001906,C07298,2025-01-15 18:38:27.103722399,grocery,upi,size_fit,445.11,445.11,503.79,11.65,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,42.640862145,1.0,0,0,0,1,1,1,0.0,0.0,0,0,51.86
R000153,O001564,C07822,2025-01-15 19:00:16.979765432,fashion,cod,not_as_described,870.1,870.1,1032.35,15.72,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,67.00471660138889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,83.5
R000169,O001729,C05530,2025-01-15 20:07:31.992023823,sports,upi,changed_mind,1209.9,1209.9,1274.37,5.06,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,20.12555333972222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,64.19
R000218,O002248,C04790,2025-01-15 21:03:06.921972255,fashion,card,wrong_item,1157.34,1157.34,1313.61,11.9,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,21.051922769999997,1.0,0,0,0,1,1,1,0.0,0.0,0,0,58.19
R000165,O001703,C08086,2025-01-15 21:03:44.765540006,electronics,upi,size_fit,6873.46,6873.46,7261.76,5.35,14,1,2,2,0,0,0,0.0,0.0,0.0,0.0,45.06243487222222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,444.44
R000188,O001934,C02879,2025-01-15 21:55:55.399790125,sports,upi,damaged,3864.56,3864.56,4139.94,6.65,14,1,1,1,0,0,0,0.0,0.0,0.0,0.0,45.93205549722222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,84.62
R000126,O001390,C09078,2025-01-15 22:18:34.231058359,electronics,card,wrong_item,9490.29,9490.29,10847.8,12.51,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,70.30950862722223,1.0,0,0,0,0,1,1,0.0,0.0,1,0,600.0
R000142,O001473,C04185,2025-01-16 00:17:42.719578468,fashion,card,size_fit,2549.9,2549.9,2752.35,7.36,15,0,1,1,0,0,0,0.0,0.0,0.0,0.0,72.29519988277778,1.0,0,0,0,0,1,1,0.0,0.0,0,0,142.74
R000191,O001951,C04668,2025-01-16 00:50:40.262337142,home,upi,wrong_item,12246.9,12246.9,12931.35,5.29,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,48.84451731583333,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000171,O001755,C00264,2025-01-16 03:00:23.752851480,fashion,wallet,wrong_item,1668.75,1668.75,1783.93,6.46,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,27.006598014166666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,56.48
R000187,O001925,C07002,2025-01-16 03:31:48.463875336,fashion,upi,not_as_described,1245.22,1245.22,1550.73,19.7,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,27.530128854166666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,89.43
R000166,O001706,C05498,2025-01-16 04:01:04.409385294,electronics,upi,not_as_described,12141.05,12141.05,13509.89,10.13,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,100.01789149583334,1.0,0,0,0,1,1,1,0.0,0.0,1,0,527.26
R000222,O002282,C09990,2025-01-16 04:02:34.201159764,electronics,card,damaged,19499.71,19499.71,21047.64,7.35,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,28.04283365527778,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000270,O002819,C03160,2025-01-16 04:57:14.872621503,home,card,damaged,3011.41,3011.41,1887.77,23.7,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,4.954131283611111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,216.53
R000150,O001524,C09330,2025-01-16 06:02:45.859421968,sports,card,size_fit,2466.95,2466.95,2934.92,15.94,15,0,1,1,0,0,0,0.0,0.0,0.0,0.0,54.04607206138889,1.0,0,0,0,0,1,1,0.0,0.0,0,0,39.33
R000230,O002432,C07098,2025-01-16 09:58:30.087243681,beauty,wallet,not_as_described,528.33,528.33,617.19,14.4,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,57.97502423416666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,46.2
R000227,O002401,C00504,2025-01-16 11:08:22.978875429,electronics,card,size_fit,17428.08,17428.08,18153.2,3.99,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,11.139716354166668,1.0,0,0,0,1,1,1,0.0,0.0,1,0,377.84
R000251,O002674,C02002,2025-01-16 12:24:49.085746920,fashion,card,size_fit,911.76,911.76,953.24,4.35,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,12.413634929444443,1.0,0,0,0,1,1,1,0.0,0.0,0,0,0.0
R000146,O001497,C05981,2025-01-16 12:28:57.027249692,fashion,card,not_as_described,1769.8,1769.8,1911.09,7.39,15,0,3,3,0,0,0,0.0,0.0,0.0,0.0,156.48250756916667,1.0,0,0,0,0,1,1,0.0,0.0,0,0,157.86
R000174,O001780,C00870,2025-01-16 13:00:56.951328826,fashion,wallet,changed_mind,1042.88,1042.88,1210.76,13.87,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,109.01581981333334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,89.8
R000193,O001966,C04508,2025-01-16 14:29:02.846577062,electronics,upi,not_as_described,8921.29,8921.29,13360.05,33.22,15,2,2,2,0,0,0,0.0,0.0,0.0,0.0,86.48412404916667,1.0,0,0,0,2,1,1,0.0,0.0,1,0,169.07
R000110,O001202,C05525,2025-01-16 15:11:13.086071091,home,upi,changed_mind,3819.94,3819.94,4213.62,9.34,15,0,1,1,0,0,0,0.0,0.0,0.0,0.0,135.18696835305556,1.0,0,0,0,0,1,1,0.0,0.0,0,0,193.25
R000220,O002261,C04643,2025-01-16 17:37:17.847953792,beauty,cod,size_fit,600.26,600.26,708.6,15.29,15,1,1,1,0,0,0,0.0,0.0,0.0,0.0,17.621624431388888,1.0,0,0,0,1,1,1,0.0,0.0,0,0,66.59
R000257,O002718,C07288,2025-01-16 18:18:46.982239185,fashion,card,changed_mind,1500.22,1500.22,1887.34,20.51,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,18.313050621944445,1.0,0,0,0,1,1,1,0.0,0.0,0,0,47.9
R000234,O002473,C03164,2025-01-16 21:19:06.462062043,grocery,card,wrong_item,722.2,722.2,885.15,18.41,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,21.31846168388889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,68.46
R000229,O002416,C08078,2025-01-17 00:26:30.424928672,beauty,card,not_as_described,4156.42,4156.42,4395.3,5.43,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,24.441784702222222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,171.94
R000223,O002295,C05022,2025-01-17 01:39:32.489699281,fashion,upi,damaged,1901.06,1901.06,2039.84,6.8,16,1,2,2,0,0,0,0.0,0.0,0.0,0.0,49.65902491638889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,42.76
R000159,O001610,C07711,2025-01-17 02:06:46.099290463,electronics,upi,size_fit,4619.25,4619.25,5243.08,11.9,16,0,2,2,0,0,0,0.0,0.0,0.0,0.0,170.11280535833333,1.0,0,0,0,0,1,1,0.0,0.0,0,0,150.51
R000189,O001936,C05591,2025-01-17 02:13:45.701632473,fashion,cod,damaged,2246.75,2246.75,2384.42,5.77,1,3,3,3,0,0,0,0.0,0.0,0.0,0.0,26.229361564444442,1.0,0,0,1,3,1,1,0.0,0.0,0,0,71.23
R000239,O002521,C09563,2025-01-17 02:57:58.007631186,electronics,upi,damaged,5895.46,5895.46,8739.51,32.54,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,26.966113230833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,152.35
R000280,O002894,C03083,2025-01-17 05:00:18.918978872,fashion,cod,not_as_described,393.02,393.02,448.59,12.39,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,5.005255271666667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,58.44
R000266,O002786,C05134,2025-01-17 06:50:04.947714250,fashion,cod,not_as_described,333.38,333.38,480.79,30.66,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,30.834707698333332,1.0,0,0,0,1,1,1,0.0,0.0,0,0,62.78
R000175,O001787,C03041,2025-01-17 08:56:55.480830957,electronics,card,not_as_described,28805.39,28805.39,33922.94,15.09,16,0,1,1,0,0,0,0.0,0.0,0.0,0.0,80.948744675,1.0,0,0,0,0,1,1,0.0,0.0,1,0,600.0
R000288,O002972,C05358,2025-01-17 09:19:01.373782386,electronics,card,not_as_described,37085.9,37085.9,41920.95,11.53,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,9.317048272777779,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R000117,O001311,C08226,2025-01-17 10:03:30.524627217,fashion,card,size_fit,1145.78,1145.78,1398.51,18.07,16,0,1,1,0,0,0,0.0,0.0,0.0,0.0,130.05847906305556,1.0,0,0,0,0,1,1,0.0,0.0,0,0,125.99
R000180,O001870,C08468,2025-01-17 10:34:53.651321878,electronics,card,not_as_described,3193.34,3193.34,3305.18,3.38,16,0,1,1,0,0,0,0.0,0.0,0.0,0.0,106.58156981138889,1.0,0,0,0,0,1,1,0.0,0.0,0,0,176.74
R000250,O002669,C06746,2025-01-17 14:30:58.757697270,fashion,upi,wrong_item,2661.49,2661.49,3270.35,18.62,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,38.5163215825,1.0,0,0,0,1,1,1,0.0,0.0,0,0,140.73
R000215,O002206,C09676,2025-01-17 16:21:32.730974182,electronics,upi,damaged,9430.23,9430.23,10843.35,13.03,16,1,2,2,0,0,0,0.0,0.0,0.0,0.0,64.35909193722222,1.0,0,0,0,1,1,1,0.0,0.0,1,0,84.45
R000208,O002128,C08445,2025-01-17 19:44:01.509252450,fashion,card,wrong_item,5220.77,5220.77,5670.16,7.93,16,2,2,2,0,0,0,0.0,0.0,0.0,0.0,91.73375257000001,1.0,0,0,1,2,1,1,0.0,0.0,0,0,289.68
R000183,O001894,C03430,2025-01-17 21:05:56.098060339,fashion,card,not_as_described,1641.45,1641.45,1796.05,8.61,16,1,1,1,0,0,0,0.0,0.0,0.0,0.0,69.09891612777777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,44.74
