return_id,item_received,item_condition_ok,refund_completed,merchant_loss,abuse_rule_triggered,abusive_return
R000767,1,1,1,116.57,none,0
R000768,1,1,1,527.76,none,0
R000769,1,1,1,146.6,none,0
R000770,1,1,1,151.25,none,0
R000771,1,1,1,67.45,none,0
R000772,1,1,1,44.73,none,0
R000773,1,1,1,157.39,none,0
R000774,1,1,1,58.25,none,0
R000775,1,1,1,69.94,none,0
R000776,1,1,1,90.83,none,0
R000777,1,1,1,83.05,none,0
R000778,0,1,1,134.19,none,0
R000779,1,1,1,172.4,none,0
R000780,1,0,1,52.71,none,0
R000781,1,1,1,64.73,none,0
R000782,1,1,1,70.49,none,0
R000783,1,1,1,53.97,none,0
R000784,1,1,1,41.47,none,0
R000785,1,1,1,89.44,none,0
R000786,1,1,1,310.93,none,0
R000787,0,1,1,94.48,none,0
R000788,1,1,1,91.29,none,0
R000789,1,1,1,0.0,none,0
R000790,1,1,1,24.71,none,0
R000791,1,1,1,31.0,none,0
R000792,1,1,1,600.0,none,0
R000793,1,1,1,600.0,none,0
R000794,1,1,1,265.16,none,0
R000795,1,1,1,49.24,none,0
R000796,1,1,1,79.67,none,0
R000797,1,1,1,308.05,none,0
R000798,1,1,1,87.9,none,0
R000799,1,1,1,163.54,none,0
R000800,1,1,1,101.14,none,0
R000801,1,0,1,124.84,none,0
R000802,1,1,1,37.41,none,0
R000803,1,1,1,5.35,none,0
R000804,1,1,1,50.04,none,0
R000805,1,1,1,126.33,none,0
R000806,1,1,1,158.75,none,0
R000807,1,1,1,71.11,none,0
R000808,1,1,1,75.5,none,0
R000809,1,1,1,89.36,none,0
R000810,1,1,1,176.82,none,0
R000811,0,1,1,172.17,none,0
R000812,1,1,1,85.34,none,0
R000813,1,1,1,106.73,none,0
R000814,1,1,1,73.04,none,0
R000815,1,1,1,63.43,none,0
R000816,1,1,1,86.85,none,0
R000817,1,1,1,220.35,none,0
R000818,1,1,1,600.0,none,0
R000819,1,1,1,147.54,none,0
R000820,1,1,1,33.83,none,0
R000821,1,1,1,157.65,none,0
R000822,1,1,1,104.19,none,0
R000823,1,1,1,100.88,none,0
R000824,1,1,1,66.98,none,0
R000825,1,1,1,312.19,none,0
R000826,1,1,1,205.53,none,0
R000827,1,1,1,140.55,none,0
R000828,1,1,1,600.0,none,0
R000829,1,0,1,370.78,none,0
R000830,1,1,1,68.67,none,0
R000831,1,1,1,51.53,none,0
R000832,1,1,1,76.39,none,0
R000833,1,1,1,47.39,none,0
R000834,1,1,1,40.47,none,0
R000835,1,1,1,49.47,none,0
R000836,1,1,1,52.51,none,0
R000837,1,1,1,21.13,none,0
R000838,1,1,1,223.87,none,0
R000839,1,1,1,165.76,none,0
R000840,0,1,1,74.51,none,0
R000841,1,1,1,44.02,none,0
R000842,1,1,1,0.0,none,0
R000843,1,1,1,94.12,none,0
R000844,1,1,1,27.18,none,0
R000845,1,1,1,78.92,none,0
R000846,1,1,1,43.97,none,0
R000847,1,1,1,46.58,none,0
R000848,1,1,1,600.0,none,0
R000849,1,1,1,464.25,none,0
R000850,1,1,1,530.85,none,0
R000851,1,1,1,42.31,none,0
R000852,1,1,1,209.02,none,0
R000853,1,1,1,152.71,none,0
R000854,1,1,1,39.87,none,0
R000855,1,1,1,113.04,none,0
R000856,1,1,1,178.69,none,0
R000857,1,1,1,270.12,none,0
R000858,1,0,1,221.07,none,0
R000859,0,1,1,49.49,none,0
R000860,0,1,1,79.36,none,0
R000861,1,1,1,7.44,none,0
R000862,1,1,1,1299.21,condition_mismatch,1
R000863,0,0,1,441.03,none,0
R000864,1,1,1,228.04,none,0
R000865,1,1,1,94.51,none,0
R000866,1,1,1,54.42,none,0
R000867,1,1,1,57.5,none,0
R000868,1,1,1,142.05,none,0
R000869,1,1,1,87.48,none,0
R000870,1,1,1,44.27,none,0
R000871,1,1,1,365.21,none,0
R000872,1,1,1,140.12,none,0
R000873,1,1,1,93.95,none,0
R000874,1,1,1,43.53,none,0
R000875,1,1,1,51.09,none,0
R000876,1,1,1,88.94,none,0
R000877,1,1,1,114.62,none,0
R000878,1,1,1,100.05,none,0
R000879,1,1,1,144.31,none,0
R000880,1,1,1,101.06,none,0
R000881,1,1,1,79.76,none,0
R000882,1,1,1,281.93,none,0
R000883,1,1,1,78.42,none,0
R000884,1,1,1,18.37,none,0
R000885,1,1,1,456.45,none,0
R000886,1,1,1,74.8,none,0
R000887,1,1,1,105.48,none,0
R000888,1,1,1,600.0,none,0
R000889,0,1,1,25.72,none,0
R000890,1,1,1,125.2,none,0
R000891,1,1,1,453.57,none,0
R000892,1,1,1,287.27,none,0
R000893,1,1,1,111.77,none,0
R000894,1,1,1,196.87,none,0
R000895,1,1,1,20.76,none,0
R000896,1,1,1,86.13,none,0
R000897,1,1,1,491.44,none,0
R000898,1,1,1,24.05,none,0
R000899,1,1,1,293.83,none,0
R000900,1,1,1,162.99,none,0
R000901,1,1,1,134.73,none,0
R000902,1,1,1,26.92,none,0
R000903,1,1,1,106.03,none,0
R000904,1,1,1,39.43,none,0
R000905,1,1,1,203.37,none,0
R000906,1,1,1,84.01,none,0
R000907,1,1,1,95.34,none,0
R000908,1,1,1,41.51,none,0
R000909,1,1,1,97.28,none,0
R000910,1,1,1,107.14,none,0
R000911,1,1,1,122.42,none,0
R000912,1,1,1,66.54,none,0
R000913,1,1,1,180.82,none,0
R000914,1,1,1,68.76,none,0
R000915,1,1,1,117.54,none,0
R000916,1,1,1,34.2,none,0
R000917,1,1,1,61.15,none,0
R000918,1,1,1,198.77,none,0
R000919,1,1,1,170.06,none,0
R000920,1,1,1,27.37,none,0
R000921,0,1,1,49.61,none,0
R000922,1,1,1,94.95,none,0
R000923,1,1,1,80.76,none,0
R000924,1,1,1,15.56,none,0
R000925,1,1,1,96.03,none,0
R000926,1,1,1,130.28,none,0
R000927,1,1,1,273.67,none,0
R000928,1,1,1,95.96,none,0
R000929,0,1,1,280.89,none,0
R000930,1,1,1,114.38,none,0
R000931,1,1,1,50.57,none,0
R000932,1,1,1,47.9,none,0
R000933,1,1,1,158.7,none,0
R000934,1,1,1,277.96,none,0
R000935,1,1,1,43.97,none,0
R000936,1,1,1,125.14,none,0
R000937,1,1,1,123.91,none,0
R000938,1,1,1,131.93,none,0
R000939,1,1,1,8.4,none,0
R000940,1,1,1,37.74,none,0
R000941,1,1,1,98.34,none,0
R000942,1,1,1,72.38,none,0
R000943,1,1,1,105.67,none,0
R000944,1,1,1,150.58,none,0
R000945,1,1,1,101.81,none,0
R000946,1,1,1,477.0,none,0
R000947,1,1,1,61.86,none,0
R000948,1,1,1,37.91,none,0
R000949,1,1,1,51.28,none,0
R000950,1,1,1,106.99,none,0
R000951,1,1,1,70.69,none,0
R000952,1,1,1,421.07,none,0
R000953,1,1,1,64.53,none,0
R000954,1,1,1,76.57,none,0
R000955,1,1,1,271.64,none,0
R000956,1,1,1,465.3,none,0
R000957,1,1,1,54.75,none,0
R000958,1,1,1,140.38,none,0
R000959,1,1,1,600.0,none,0
R000960,1,1,1,114.75,none,0
R000961,0,1,1,547.61,none,0
R000962,1,1,1,14.14,none,0
R000963,1,1,1,111.15,none,0
R000964,1,1,1,101.85,none,0
R000965,1,1,1,80.69,none,0
R000966,1,1,1,85.06,none,0
R000967,1,1,1,113.19,none,0
R000968,1,1,1,52.38,none,0
R000969,1,1,1,83.09,none,0
R000970,1,1,1,85.64,none,0
R000971,1,1,1,147.81,none,0
R000972,1,1,1,351.47,none,0
R000973,1,1,1,91.96,none,0
R000974,1,1,1,36.28,none,0
R000975,0,1,1,290.44,none,0
R000976,1,1,1,14.94,none,0
R000977,1,1,1,163.36,none,0
R000978,1,0,1,77.02,none,0
R000979,1,1,1,147.81,none,0
R000980,1,1,1,138.39,none,0
R000981,1,1,1,93.89,none,0
R000982,1,1,1,221.57,none,0
R000983,1,1,1,72.58,none,0
R000984,1,1,1,57.62,none,0
R000985,0,1,1,77.73,none,0
R000986,1,1,1,79.01,none,0
R000987,1,1,1,38.39,none,0
R000988,1,1,1,103.9,none,0
R000989,1,1,1,0.0,none,0
R000990,1,1,1,338.51,none,0
R000991,1,0,1,197.35,none,0
R000992,1,1,1,130.43,none,0
R000993,1,1,1,111.4,none,0
R000994,1,1,1,44.34,none,0
R000995,1,1,1,99.61,none,0
R000996,1,1,1,165.75,none,0
R000997,1,1,1,71.23,none,0
R000998,1,1,1,86.17,none,0
R000999,1,1,1,177.45,none,0
R001000,1,1,1,86.14,none,0
R001001,1,1,1,246.75,none,0
R001002,1,1,1,118.52,none,0
R001003,1,0,1,8.37,none,0
R001004,1,0,1,238.37,none,0
R001005,1,1,1,73.15,none,0
R001006,1,0,1,57.9,none,0
R001007,1,1,1,310.39,none,0
R001008,1,1,1,9.14,none,0
R001009,1,1,1,107.26,none,0
R001010,1,1,1,162.92,none,0
R001011,1,1,1,147.9,none,0
R001012,1,1,1,78.12,none,0
R001013,1,1,1,329.01,none,0
R001014,1,1,1,105.15,none,0
R001015,1,1,1,80.19,none,0
R001016,1,1,1,93.33,none,0
R001017,1,1,1,109.76,none,0
R001018,1,1,1,55.8,none,0
R001019,1,1,1,47.85,none,0
R001020,1,1,1,109.62,none,0
R001021,1,1,1,30.89,none,0
R001022,1,1,1,88.26,none,0
R001023,1,1,1,452.39,none,0
R001024,1,1,1,196.71,none,0
R001025,1,1,1,0.0,none,0
R001026,1,1,1,338.46,none,0
R001027,1,1,1,51.89,none,0
R001028,1,1,1,94.72,none,0
R001029,1,1,1,62.8,none,0
R001030,1,1,1,12.1,none,0
R001031,1,1,1,97.11,none,0
R001032,1,1,1,86.64,none,0
R001033,1,1,1,62.4,none,0
R001034,1,1,1,120.26,none,0
R001035,1,1,1,124.5,none,0
R001036,1,1,1,96.37,none,0
R001037,1,0,1,133.58,none,0
R001038,1,1,1,166.12,none,0
R001039,1,1,1,65.93,none,0
R001040,1,1,1,48.41,none,0
R001041,1,1,1,104.13,none,0
R001042,1,1,1,102.35,none,0
R001043,1,1,1,115.11,none,0
R001044,1,1,1,28.24,none,0
R001045,1,1,1,76.28,none,0
R001046,1,1,1,125.07,none,0
R001047,1,1,1,47.73,none,0
R001048,1,1,1,82.81,none,0
R001049,1,1,1,131.09,none,0
R001050,1,1,1,36.96,none,0
R001051,1,1,1,73.74,none,0
R001052,1,1,1,78.77,none,0
R001053,1,1,1,93.73,none,0
R001054,1,1,1,2150.97,coordinated_abuse,1
R001055,1,1,1,121.58,none,0
R001056,1,1,1,59.6,none,0
R001057,1,0,1,125.55,none,0
R001058,1,1,1,147.33,none,0
R001059,1,1,1,46.73,none,0
R001060,0,1,1,95.3,none,0
R001061,1,1,1,58.42,none,0
R001062,1,1,1,315.15,none,0
R001063,1,1,1,111.41,none,0
R001064,1,1,1,47.71,none,0
R001065,1,1,1,230.52,none,0
R001066,1,1,1,72.6,none,0
R001067,1,1,1,21.23,none,0
R001068,1,1,1,30.67,none,0
R001069,1,1,1,3106.61,refund_abuse,1
R001070,1,1,1,323.16,none,0
R001071,1,1,1,415.49,none,0
R001072,1,1,1,121.3,none,0
R001073,1,1,1,72.16,none,0
R001074,1,1,1,44.27,none,0
R001075,1,1,1,436.4,none,0
R001076,1,1,1,64.48,none,0
R001077,1,1,1,128.82,none,0
R001078,1,1,1,124.4,none,0
R001079,1,1,1,155.89,none,0
R001080,1,1,1,128.97,none,0
R001081,1,1,1,99.74,none,0
R001082,1,1,1,84.81,none,0
R001083,1,1,1,89.2,none,0
R001084,1,1,1,93.85,none,0
R001085,1,1,1,177.82,none,0
R001086,1,1,1,50.26,none,0
R001087,0,1,1,88.59,none,0
R001088,1,1,1,80.53,none,0
R001089,1,1,1,66.93,none,0
R001090,1,1,1,108.42,none,0
R001091,1,1,1,561.88,none,0
R001092,1,1,1,288.54,none,0
R001093,1,1,1,484.52,none,0
R001094,1,1,1,27.7,none,0
R001095,1,1,1,397.34,none,0
R001096,1,1,1,145.36,none,0
R001097,1,1,1,80.15,none,0
R001098,1,1,1,74.84,none,0
R001099,1,1,1,78.22,none,0
R001100,1,1,1,91.14,none,0
R001101,1,1,1,57.73,none,0
R001102,1,1,1,181.69,none,0
R001103,1,1,1,47.49,none,0
R001104,1,1,1,75.32,none,0
R001105,1,1,1,188.96,none,0
R001106,1,0,1,1838.76,condition_mismatch,1
R001107,1,1,1,172.54,none,0
R001108,1,1,1,13.41,none,0
R001109,1,1,1,43.95,none,0
R001110,1,1,1,56.95,none,0
R001111,1,1,1,58.94,none,0
R001112,1,1,1,97.53,none,0
R001113,1,1,1,94.19,none,0
R001114,1,1,1,45.11,none,0
R001115,1,1,1,129.31,none,0
R001116,1,1,1,551.37,none,0
R001117,1,1,1,90.06,none,0
R001118,1,1,1,600.0,none,0
R001119,1,0,1,62.83,none,0
R001120,1,1,1,69.96,none,0
R001121,1,1,1,114.51,none,0
R001122,1,1,1,127.7,none,0
R001123,1,0,1,112.57,none,0
R001124,1,1,1,43.43,none,0
R001125,1,1,1,100.27,none,0
R001126,1,1,1,159.43,none,0
R001127,1,1,1,600.0,none,0
R001128,1,1,1,84.31,none,0
R001129,1,1,1,92.62,none,0
R001130,1,1,1,259.05,none,0
R001131,1,0,1,175.23,none,0
R001132,1,1,1,114.02,none,0
R001133,1,0,1,87.66,none,0
R001134,1,1,1,82.38,none,0
R001135,1,1,1,50.51,none,0
R001136,1,0,1,57.64,none,0
R001137,1,1,1,308.74,none,0
R001138,1,1,1,106.51,none,0
R001139,1,1,1,163.02,none,0
R001140,1,1,1,135.03,none,0
R001141,0,1,1,488.96,none,0
R001142,1,1,1,764.66,refund_abuse,1
R001143,1,1,1,132.65,none,0
R001144,1,1,1,43.83,none,0
R001145,1,1,1,140.32,none,0
R001146,1,1,1,181.59,none,0
R001147,1,1,1,113.51,none,0
R001148,1,1,1,73.05,none,0
R001149,1,1,1,61.94,none,0
R001150,1,1,1,231.27,none,0
R001151,1,1,1,94.72,none,0
R001152,1,1,1,190.84,none,0
R001153,1,0,1,103.87,none,0
R001154,1,1,1,382.17,none,0
R001155,0,1,1,189.8,none,0
R001156,1,1,1,40.65,none,0
R001157,1,1,1,92.81,none,0
R001158,1,1,1,54.54,none,0
R001159,1,1,1,60.49,none,0
R001160,1,1,1,410.87,none,0
R001161,1,1,1,100.13,none,0
R001162,1,1,1,72.36,none,0
R001163,1,1,1,197.43,none,0
R001164,1,1,1,65.02,none,0
R001165,1,0,1,69.4,none,0
R001166,0,1,1,28.66,none,0
R001167,1,1,1,600.0,none,0
R001168,1,1,1,103.71,none,0
R001169,1,1,1,64.72,none,0
R001170,1,1,1,206.72,none,0
R001171,1,1,1,200.09,none,0
R001172,1,1,1,83.42,none,0
R001173,1,1,1,75.49,none,0
R001174,1,1,1,75.09,none,0
R001175,1,1,1,45.58,none,0
R001176,1,1,1,24.97,none,0
R001177,1,1,1,191.98,none,0
R001178,1,1,1,72.35,none,0
R001179,1,1,1,1940.2,refund_abuse,1
R001180,1,1,1,46.86,none,0
R001181,1,0,1,6299.02,coordinated_abuse,1
R001182,1,1,1,546.23,none,0
R001183,1,1,1,87.94,none,0
R001184,1,1,1,84.06,none,0
R001185,1,1,1,77.6,none,0
R001186,1,1,1,155.01,none,0
R001187,1,1,1,99.19,none,0
R001188,1,1,1,108.59,none,0
R001189,1,0,1,140.29,none,0
R001190,1,1,1,217.99,none,0
R001191,1,1,1,122.48,none,0
R001192,1,1,1,32.81,none,0
R001193,1,1,1,83.73,none,0
R001194,1,1,1,38.99,none,0
R001195,1,1,1,450.43,none,0
R001196,1,1,1,103.33,none,0
R001197,1,1,1,350.7,none,0
R001198,1,1,1,129.32,none,0
R001199,0,1,1,108.52,none,0
R001200,1,1,1,55.04,none,0
R001201,1,1,1,85.78,none,0
R001202,1,1,1,98.36,none,0
R001203,1,1,1,399.08,none,0
R001204,1,1,1,124.8,none,0
R001205,1,0,1,540.64,none,0
R001206,1,1,1,52.09,none,0
R001207,1,0,1,484.69,none,0
R001208,1,1,1,109.58,none,0
R001209,1,1,1,22.25,none,0
R001210,1,1,1,72.11,none,0
R001211,1,1,1,396.82,none,0
R001212,1,1,1,114.86,none,0
R001213,1,1,1,63.61,none,0
R001214,1,1,1,79.38,none,0
R001215,1,1,1,57.39,none,0
R001216,1,1,1,350.86,none,0
R001217,1,1,1,75.82,none,0
R001218,1,1,1,188.11,none,0
R001219,1,1,1,72.71,none,0
R001220,1,0,1,600.0,none,0
R001221,1,1,1,256.82,none,0
R001222,1,0,1,126.92,none,0
R001223,1,1,1,84.07,none,0
R001224,1,1,1,340.39,none,0
R001225,1,1,1,47.01,none,0
R001226,1,1,1,79.7,none,0
R001227,1,1,1,108.63,none,0
R001228,1,1,1,533.43,none,0
R001229,0,1,1,1716.77,refund_abuse,1
R001230,1,1,1,21.87,none,0
R001231,1,1,1,92.73,none,0
R001232,1,1,1,1766.91,refund_abuse,1
R001233,1,1,1,180.99,none,0
R001234,0,0,1,3237.59,coordinated_abuse,1
R001235,1,1,1,38.45,none,0
R001236,1,1,1,326.26,none,0
R001237,1,0,1,44.24,none,0
R001238,1,1,1,155.98,none,0
R001239,1,1,1,123.98,none,0
R001240,1,1,1,85.23,none,0
R001241,1,1,1,45.86,none,0
R001242,0,1,1,66.55,none,0
R001243,1,1,1,84.54,none,0
R001244,1,1,1,90.8,none,0
R001245,1,1,1,73.54,none,0
R001246,1,0,1,87.39,none,0
R001247,1,1,1,32.58,none,0
R001248,1,1,1,175.92,none,0
R001249,1,0,1,179.8,none,0
R001250,1,1,1,46.9,none,0
R001251,1,1,1,381.61,none,0
R001252,1,1,1,69.96,none,0
R001253,1,1,1,600.0,none,0
R001254,1,1,1,81.27,none,0
R001255,1,1,1,600.0,none,0
R001256,1,1,1,49.59,none,0
R001257,1,1,1,236.25,none,0
R001258,0,1,1,27.36,none,0
R001259,1,1,1,194.78,none,0
R001260,1,1,1,125.21,none,0
R001261,1,1,1,17.75,none,0
R001262,1,1,1,71.0,none,0
R001263,1,1,1,191.84,none,0
R001264,1,1,1,68.44,none,0
R001265,1,1,1,600.0,none,0
R001266,1,1,1,344.35,none,0
R001267,1,1,1,75.23,none,0
R001268,1,1,1,89.86,none,0
R001269,1,1,1,35.41,none,0
R001270,1,1,1,299.64,none,0
R001271,1,1,1,154.67,none,0
R001272,1,1,1,281.18,none,0
R001273,1,1,1,320.54,none,0
R001274,1,1,1,48.22,none,0
R001275,1,1,1,65.49,none,0
R001276,1,1,1,32.86,none,0
R001277,1,1,1,600.0,none,0
R001278,1,1,1,125.98,none,0
R001279,1,1,1,97.82,none,0
R001280,1,1,1,277.84,none,0
R001281,1,1,1,102.97,none,0
R001282,0,1,1,521.3,none,0
R001283,1,0,1,2198.5,refund_abuse,1
R001284,1,1,1,160.08,none,0
R001285,1,1,1,390.75,none,0
R001286,1,1,1,57.76,none,0
R001287,1,1,1,51.32,none,0
R001288,1,1,1,89.25,none,0
R001289,1,1,1,257.52,none,0
R001290,1,1,1,80.67,none,0
R001291,1,1,1,124.86,none,0
R001292,1,1,1,63.97,none,0
R001293,1,1,1,42.87,none,0
R001294,1,1,1,157.59,none,0
R001295,1,1,1,130.34,none,0
R001296,1,1,1,82.51,none,0
R001297,1,1,1,64.27,none,0
R001298,1,1,1,124.83,none,0
R001299,1,1,1,28.79,none,0
R001300,1,1,1,76.74,none,0
R001301,1,1,1,67.47,none,0
R001302,1,1,1,155.98,none,0
R001303,1,1,1,71.19,none,0
R001304,0,1,1,0.0,none,0
R001305,1,1,1,1315.06,condition_mismatch,1
R001306,1,1,1,1.82,none,0
R001307,1,1,1,306.93,none,0
R001308,1,1,1,41.01,none,0
R001309,1,1,1,52.75,none,0
R001310,1,1,1,69.75,none,0
R001311,1,1,1,87.12,none,0
R001312,1,1,1,125.17,none,0
R001313,1,1,1,120.2,none,0
R001314,1,1,1,127.45,none,0
R001315,1,1,1,600.0,none,0
R001316,1,1,1,977.0,refund_abuse,1
R001317,1,1,1,452.27,none,0
R001318,1,1,1,102.92,none,0
R001319,1,1,1,109.07,none,0
R001320,1,1,1,357.33,none,0
R001321,1,1,1,40.91,none,0
R001322,1,1,1,203.66,none,0
R001323,1,1,1,43.56,none,0
R001324,1,1,1,129.68,none,0
R001325,1,1,1,600.0,none,0
R001326,1,1,1,56.67,none,0
R001327,1,1,1,159.73,none,0
R001328,1,1,1,28.87,none,0
R001329,1,0,1,203.85,none,0
R001330,1,1,1,19.68,none,0
R001331,1,1,1,55.6,none,0
R001332,1,1,1,370.72,none,0
R001333,1,1,1,163.3,none,0
R001334,1,0,1,109.59,none,0
R001335,1,1,1,178.52,none,0
R001336,1,1,1,100.66,none,0
R001337,1,1,1,78.89,none,0
R001338,1,1,1,5.26,none,0
R001339,1,1,1,140.33,none,0
R001340,1,1,1,101.53,none,0
R001341,1,1,1,102.22,none,0
R001342,1,1,1,288.76,none,0
R001343,1,1,1,78.03,none,0
R001344,1,1,1,43.06,none,0
R001345,1,1,1,181.48,none,0
R001346,1,1,1,110.76,none,0
R001347,1,1,1,600.0,none,0
R001348,1,1,1,80.04,none,0
R001349,1,1,1,83.19,none,0
R001350,1,1,1,535.55,none,0
R001351,1,1,1,46.37,none,0
R001352,1,0,1,80.24,none,0
R001353,1,1,1,126.83,none,0
R001354,1,1,1,192.69,none,0
R001355,0,0,1,140.48,none,0
R001356,1,1,1,75.27,none,0
R001357,1,1,1,72.61,none,0
R001358,1,1,1,66.63,none,0
R001359,1,1,1,35.63,none,0
R001360,1,1,1,150.56,none,0
R001361,1,1,1,129.89,none,0
R001362,1,1,1,240.02,none,0
R001363,1,1,1,61.95,none,0
R001364,1,1,1,2903.22,refund_abuse,1
R001365,1,1,1,116.41,none,0
R001366,1,1,1,57.27,none,0
R001367,1,1,1,62.26,none,0
R001368,1,1,1,38.39,none,0
R001369,1,1,1,168.41,none,0
R001370,1,1,1,0.0,none,0
R001371,1,1,1,27.33,none,0
R001372,1,1,1,358.71,none,0
R001373,0,1,1,121.66,none,0
R001374,1,1,1,84.0,none,0
R001375,1,1,1,52.34,none,0
R001376,1,1,1,224.64,none,0
R001377,1,1,1,221.1,none,0
R001378,0,1,1,238.92,none,0
R001379,1,1,1,132.45,none,0
R001380,1,1,1,72.1,none,0
R001381,1,1,1,4950.37,condition_mismatch,1
R001382,1,1,1,27.53,none,0
R001383,1,1,1,263.48,none,0
R001384,1,1,1,79.14,none,0
R001385,1,1,1,393.47,none,0
R001386,1,1,1,59.87,none,0
R001387,1,1,1,54.81,none,0
R001388,0,1,1,600.0,none,0
R001389,1,0,1,158.67,none,0
R001390,1,1,1,479.79,none,0
R001391,1,1,1,79.41,none,0
R001392,1,1,1,83.81,none,0
R001393,1,1,1,50.52,none,0
R001394,1,1,1,47.01,none,0
R001395,1,1,1,131.68,none,0
R001396,1,0,1,5134.43,refund_abuse,1
R001397,1,1,1,67.42,none,0
R001398,1,1,1,92.88,none,0
R001399,1,1,1,85.29,none,0
R001400,1,1,1,49.0,none,0
R001401,1,1,1,338.37,none,0
R001402,1,1,1,60.1,none,0
R001403,1,1,1,83.32,none,0
R001404,1,1,1,86.62,none,0
R001405,1,1,1,204.5,none,0
R001406,1,1,1,148.8,none,0
R001407,1,1,1,105.63,none,0
R001408,1,1,1,214.89,none,0
R001409,1,1,1,105.52,none,0
R001410,1,1,1,244.7,none,0
R001411,1,1,1,86.11,none,0
R001412,1,1,1,169.09,none,0
R001413,1,1,1,277.42,none,0
R001414,1,1,1,63.72,none,0
R001415,1,1,1,133.29,none,0
R001416,1,1,1,54.99,none,0
R001417,1,1,1,234.71,none,0
R001418,1,1,1,112.52,none,0
R001419,1,0,1,86.28,none,0
R001420,1,1,1,48.44,none,0
R001421,1,1,1,69.37,none,0
R001422,1,1,1,600.0,none,0
R001423,1,1,1,308.04,none,0
R001424,1,1,1,128.37,none,0
R001425,0,1,1,562.47,none,0
R001426,1,1,1,52.72,none,0
R001427,1,1,1,37.79,none,0
R001428,1,1,1,39.93,none,0
R001429,1,1,1,85.3,none,0
R001430,0,1,1,600.0,none,0
R001431,1,1,1,250.58,none,0
R001432,1,1,1,187.61,none,0
R001433,1,1,1,204.67,none,0
R001434,1,1,1,93.33,none,0
R001435,1,1,1,600.0,none,0
R001436,1,1,1,600.0,none,0
R001437,1,0,1,74.05,none,0
R001438,0,1,1,49.13,none,0
R001439,1,1,1,51.62,none,0
R001440,1,1,1,151.61,none,0
R001441,1,1,1,67.73,none,0
R001442,1,1,1,77.14,none,0
R001443,1,1,1,123.95,none,0
R001444,1,1,1,112.02,none,0
R001445,1,1,1,58.98,none,0
R001446,1,1,1,3.85,none,0
R001447,1,1,1,75.79,none,0
R001448,1,1,1,92.83,none,0
R001449,1,1,1,99.25,none,0
R001450,1,1,1,90.21,none,0
R001451,1,1,1,178.22,none,0
R001452,1,1,1,108.3,none,0
R001453,1,1,1,202.67,none,0
R001454,1,1,1,247.91,none,0
R001455,1,1,1,439.87,none,0
R001456,1,1,1,205.15,none,0
R001457,1,1,1,30.13,none,0
R001458,1,1,1,154.5,none,0
R001459,1,1,1,223.34,none,0
R001460,1,1,1,222.46,none,0
R001461,1,1,1,149.35,none,0
R001462,1,1,1,129.12,none,0
R001463,1,1,1,66.85,none,0
R001464,1,1,1,101.28,none,0
R001465,1,1,1,71.49,none,0
R001466,1,1,1,76.16,none,0
R001467,1,1,1,87.4,none,0
R001468,1,1,1,78.02,none,0
R001469,1,1,1,12.24,none,0
R001470,1,1,1,128.29,none,0
R001471,1,1,1,43.64,none,0
R001472,0,1,1,15.92,none,0
R001473,1,1,1,72.81,none,0
R001474,1,1,1,50.53,none,0
R001475,1,1,1,223.08,none,0
R001476,1,1,1,96.77,none,0
R001477,1,1,1,600.0,none,0
R001478,1,1,1,128.57,none,0
R001479,1,1,1,546.98,none,0
R001480,1,1,1,70.16,none,0
R001481,1,0,1,6763.54,refund_abuse,1
R001482,1,1,1,331.06,none,0
R001483,1,1,1,53.7,none,0
R001484,1,1,1,466.9,none,0
R001485,0,0,1,135.26,none,0
R001486,1,1,1,40.14,none,0
R001487,1,1,1,100.69,none,0
R001488,1,1,1,587.84,none,0
R001489,1,1,1,40.64,none,0
R001490,1,1,1,70.46,none,0
R001491,1,1,1,82.88,none,0
R001492,0,1,1,3542.34,refund_abuse,1
R001493,1,1,1,73.43,none,0
R001494,1,1,1,56.64,none,0
R001495,1,1,1,146.07,none,0
R001496,1,1,1,270.63,none,0
R001497,1,1,1,264.18,none,0
R001498,1,1,1,600.0,none,0
R001499,1,1,1,44.43,none,0
R001500,1,1,1,142.55,none,0
R001501,1,1,1,54.58,none,0
R001502,1,1,1,122.28,none,0
R001503,1,1,1,105.42,none,0
R001504,1,1,1,74.36,none,0
R001505,1,1,1,173.45,none,0
R001506,1,1,1,81.67,none,0
R001507,1,0,1,123.06,none,0
R001508,1,1,1,436.47,none,0
R001509,1,1,1,109.33,none,0
R001510,1,1,1,61.71,none,0
R001511,1,1,1,123.57,none,0
R001512,1,1,1,118.68,none,0
R001513,1,1,1,45.29,none,0
R001514,1,1,1,170.89,none,0
R001515,1,0,1,270.64,none,0
R001516,1,1,1,83.05,none,0
R001517,1,1,1,118.93,none,0
R001518,1,1,1,100.11,none,0
R001519,1,1,1,43.16,none,0
R001520,1,1,1,105.16,none,0
R001521,1,1,1,52.96,none,0
R001522,1,1,1,191.58,none,0
R001523,1,1,1,140.25,none,0
R001524,1,1,1,190.37,none,0
R001525,1,1,1,69.58,none,0
R001526,1,1,1,26.53,none,0
R001527,1,1,1,75.48,none,0
R001528,1,1,1,106.07,none,0
R001529,1,1,1,43.21,none,0
R001530,1,1,1,155.94,none,0
R001531,1,1,1,70.15,none,0
R001532,1,1,1,290.0,none,0
R001533,1,0,1,1578.39,refund_abuse,1
R001534,1,1,1,85.99,none,0
