customer_id,account_created_at,home_region,latent_type,device_id,address_id,payment_fingerprint
C00490,2025-01-01,N,normal,D00490,A00490,P00490
C00491,2025-09-14,S,normal,D00491,A00491,P00491
C00492,2025-07-11,NE,normal,D00492,A00492,P00492
C00493,2025-01-01,S,normal,D00493,A00493,P00493
C00494,2025-08-14,W,normal,D00494,A00494,P00494
C00495,2025-01-01,W,normal,D00495,A00495,P00495
C00496,2025-01-01,S,normal,D00496,A00496,P00496
C00497,2025-08-27,E,normal,D00497,A00497,P00497
C00498,2025-01-01,E,normal,D00498,A00498,P00498
C00499,2025-01-01,W,normal,D00499,A00499,P00499
C00500,2025-01-01,S,normal,D00500,A00500,P00500
C00501,2025-01-01,N,normal,D00501,A00501,P00501
C00502,2025-01-01,N,frequent_legit,D00502,A00502,P00502
C00503,2025-01-01,E,normal,D00503,A00503,P00503
C00504,2025-04-18,W,normal,D00504,A00504,P00504
C00505,2025-01-01,W,normal,D00505,A00505,P00505
C00506,2025-01-01,E,normal,D00506,A00506,P00506
C00507,2025-02-19,N,normal,D00507,A00507,P00507
C00508,2025-01-01,N,normal,D00508,A00508,P00508
C00509,2025-12-04,W,normal,D00509,A00509,P00509
C00510,2025-01-01,S,normal,D00510,A00510,P00510
C00511,2025-05-14,W,normal,D00511,A00511,P00511
C00512,2025-01-01,N,normal,D00512,A00512,P00512
C00513,2025-01-01,S,normal,D00513,A00513,P00513
C00514,2025-01-01,W,normal,D00514,A00514,P00514
C00515,2025-01-01,N,normal,D00515,A00515,P00515
C00516,2025-01-01,N,normal,D00516,A00516,P00516
C00517,2025-01-01,E,normal,D00517,A00517,P00517
C00518,2025-01-01,E,normal,D00518,A00518,P00518
C00519,2025-01-01,NE,normal,D00519,A00519,P00519
C00520,2025-10-05,W,normal,D00520,A00520,P00520
C00521,2025-01-01,W,normal,D00521,A00521,P00521
C00522,2025-02-26,N,normal,D00522,A00522,P00522
C00523,2025-05-27,S,normal,D00523,A00523,P00523
C00524,2025-01-01,W,normal,D00524,A00524,P00524
C00525,2025-01-01,S,normal,D00525,A00525,P00525
C00526,2025-01-01,NE,frequent_legit,D00526,A00526,P00526
C00527,2025-01-01,E,coordinated,DCO0000,ACO0000,PCO0000
C00528,2025-01-01,N,normal,D00528,A00528,P00528
C00529,2025-01-01,S,normal,D00529,A00529,P00529
C00530,2025-04-01,E,normal,D00530,A00530,P00530
C00531,2025-01-01,N,normal,D00531,A00531,P00531
C00532,2025-01-01,S,normal,D00532,A00532,P00532
C00533,2025-08-03,E,normal,D00533,A00533,P00533
C00534,2025-01-01,N,normal,D00534,A00534,P00534
C00535,2025-01-01,S,normal,D00535,A00535,P00535
C00536,2025-07-11,E,normal,D00536,A00536,P00536
C00537,2025-08-03,W,normal,D00537,A00537,P00537
C00538,2025-01-01,S,normal,D00538,A00538,P00538
C00539,2025-01-01,NE,normal,D00539,A00539,P00539
C00540,2025-01-01,W,abusive,D00540,A00540,P00540
C00541,2025-01-01,S,normal,D00541,A00541,P00541
C00542,2025-01-01,N,normal,D00542,A00542,P00542
C00543,2025-01-01,W,coordinated,DCO0000,ACO0000,PCO0000
C00544,2025-05-06,N,normal,D00544,A00544,P00544
C00545,2025-12-14,W,normal,D00545,A00545,P00545
C00546,2025-01-01,E,normal,D00546,A00546,P00546
C00547,2025-01-01,S,normal,D00547,A00547,P00547
C00548,2025-01-01,S,normal,D00548,A00548,P00548
C00549,2025-01-01,S,normal,D00549,A00549,P00549
C00550,2025-03-21,W,normal,D00550,A00550,P00550
C00551,2025-05-06,N,normal,D00551,A00551,P00551
C00552,2025-01-01,W,normal,D00552,A00552,P00552
C00553,2025-01-01,N,frequent_legit,D00553,A00553,P00553
C00554,2025-01-01,W,normal,D00554,A00554,P00554
C00555,2025-01-23,W,normal,D00555,A00555,P00555
C00556,2025-01-01,S,normal,D00556,A00556,P00556
C00557,2025-06-02,N,normal,D00557,A00557,P00557
C00558,2025-03-18,W,normal,D00558,A00558,P00558
C00559,2025-01-01,W,normal,D00559,A00559,P00559
C00560,2025-11-15,S,normal,D00560,A00560,P00560
C00561,2025-08-30,S,normal,D00561,A00561,P00561
C00562,2025-08-16,W,normal,D00562,A00562,P00562
C00563,2025-01-01,N,normal,D00563,A00563,P00563
C00564,2025-01-01,E,normal,D00564,A00564,P00564
C00565,2025-01-01,S,normal,D00565,A00565,P00565
C00566,2025-01-01,N,normal,D00566,A00566,P00566
C00567,2025-09-06,W,normal,D00567,A00567,P00567
C00568,2025-01-01,S,normal,D00568,A00568,P00568
C00569,2025-01-01,W,normal,D00569,A00569,P00569
C00570,2025-01-01,E,normal,D00570,A00570,P00570
C00571,2025-01-01,S,normal,D00571,A00571,P00571
C00572,2025-01-01,S,normal,D00572,A00572,P00572
C00573,2025-01-01,S,normal,D00573,A00573,P00573
C00574,2025-01-01,W,normal,D00574,A00574,P00574
C00575,2025-01-01,E,normal,D00575,A00575,P00575
C00576,2025-01-01,W,frequent_legit,D00576,A00576,P00576
C00577,2025-01-01,S,normal,D00577,A00577,P00577
C00578,2025-01-01,N,normal,D00578,A00578,P00578
C00579,2025-01-01,N,normal,D00579,A00579,P00579
C00580,2025-01-01,W,normal,D00580,A00580,P00580
C00581,2025-01-01,S,normal,D00581,A00581,P00581
C00582,2025-01-01,S,normal,D00582,A00582,P00582
C00583,2025-01-01,S,normal,D00583,A00583,P00583
C00584,2025-01-01,S,frequent_legit,D00584,A00584,P00584
C00585,2025-01-01,E,normal,D00585,A00585,P00585
C00586,2025-01-01,E,normal,D00586,A00586,P00586
C00587,2025-07-27,NE,normal,D00587,A00587,P00587
C00588,2025-01-01,N,normal,D00588,A00588,P00588
C00589,2025-08-20,E,normal,D00589,A00589,P00589
C00590,2025-08-08,N,frequent_legit,D00590,A00590,P00590
C00591,2025-01-01,W,normal,D00591,A00591,P00591
C00592,2025-01-01,E,normal,D00592,A00592,P00592
C00593,2025-01-01,S,normal,D00593,A00593,P00593
C00594,2025-01-01,W,normal,D00594,A00594,P00594
C00595,2025-01-01,S,normal,D00595,A00595,P00595
C00596,2025-01-01,N,normal,D00596,A00596,P00596
C00597,2025-01-01,S,normal,D00597,A00597,P00597
C00598,2025-07-12,N,abusive,D00598,A00598,P00598
C00599,2025-04-05,W,normal,D00599,A00599,P00599
C00600,2025-01-01,W,normal,D00600,A00600,P00600
C00601,2025-01-01,W,normal,D00601,A00601,P00601
C00602,2025-01-01,W,frequent_legit,D00602,A00602,P00602
C00603,2025-01-01,W,normal,D00603,A00603,P00603
C00604,2025-01-01,S,frequent_legit,D00604,A00604,P00604
C00605,2025-01-01,N,normal,D00605,A00605,P00605
C00606,2025-01-01,S,normal,D00606,A00606,P00606
C00607,2025-01-01,W,normal,D00607,A00607,P00607
C00608,2025-01-01,NE,normal,D00608,A00608,P00608
C00609,2025-01-01,W,normal,D00609,A00609,P00609
C00610,2025-01-01,N,normal,D00610,A00610,P00610
C00611,2025-01-01,N,normal,D00611,A00611,P00611
C00612,2025-06-19,W,frequent_legit,D00612,A00612,P00612
C00613,2025-01-01,N,abusive,D00613,A00613,P00613
C00614,2025-01-01,E,normal,D00614,A00614,P00614
C00615,2025-01-01,S,normal,D00615,A00615,P00615
C00616,2025-01-01,S,normal,D00616,A00616,P00616
C00617,2025-01-01,E,normal,D00617,A00617,P00617
C00618,2025-01-01,NE,normal,D00618,A00618,P00618
C00619,2025-01-01,W,normal,D00619,A00619,P00619
C00620,2025-01-01,S,normal,D00620,A00620,P00620
C00621,2025-10-21,S,normal,D00621,A00621,P00621
C00622,2025-01-01,W,abusive,D00622,A00622,P00622
C00623,2025-01-01,E,normal,D00623,A00623,P00623
C00624,2025-01-01,S,abusive,D00624,A00624,P00624
C00625,2025-01-01,E,normal,D00625,A00625,P00625
C00626,2025-01-01,N,normal,D00626,A00626,P00626
C00627,2025-01-01,N,normal,D00627,A00627,P00627
C00628,2025-01-01,W,normal,D00628,A00628,P00628
C00629,2025-01-01,E,normal,D00629,A00629,P00629
C00630,2025-01-01,N,frequent_legit,D00630,A00630,P00630
C00631,2025-01-01,S,normal,D00631,A00631,P00631
C00632,2025-01-01,NE,normal,D00632,A00632,P00632
C00633,2025-01-01,E,normal,D00633,A00633,P00633
C00634,2025-01-01,E,normal,D00634,A00634,P00634
C00635,2025-01-01,N,normal,D00635,A00635,P00635
C00636,2025-10-15,NE,normal,D00636,A00636,P00636
C00637,2025-01-01,W,normal,D00637,A00637,P00637
C00638,2025-01-01,S,normal,D00638,A00638,P00638
C00639,2025-03-07,S,normal,D00639,A00639,P00639
C00640,2025-01-01,E,normal,D00640,A00640,P00640
C00641,2025-01-01,W,normal,D00641,A00641,P00641
C00642,2025-01-01,W,normal,D00642,A00642,P00642
C00643,2025-01-01,NE,normal,D00643,A00643,P00643
C00644,2025-01-01,E,normal,D00644,A00644,P00644
C00645,2025-01-01,S,normal,D00645,A00645,P00645
C00646,2025-01-01,S,normal,D00646,A00646,P00646
C00647,2025-01-01,W,normal,D00647,A00647,P00647
C00648,2025-01-01,N,normal,D00648,A00648,P00648
C00649,2025-01-01,N,normal,D00649,A00649,P00649
C00650,2025-01-01,W,normal,D00650,A00650,P00650
C00651,2025-01-01,S,normal,D00651,A00651,P00651
C00652,2025-01-25,W,normal,D00652,A00652,P00652
C00653,2025-05-31,N,normal,D00653,A00653,P00653
C00654,2025-01-01,S,normal,D00654,A00654,P00654
C00655,2025-01-01,N,normal,D00655,A00655,P00655
C00656,2025-01-01,E,normal,D00656,A00656,P00656
C00657,2025-01-01,W,normal,D00657,A00657,P00657
C00658,2025-01-01,S,normal,D00658,A00658,P00658
C00659,2025-01-01,S,normal,D00659,A00659,P00659
C00660,2025-01-01,N,normal,D00660,A00660,P00660
C00661,2025-07-07,E,normal,D00661,A00661,P00661
C00662,2025-01-01,NE,normal,D00662,A00662,P00662
C00663,2025-01-01,W,normal,D00663,A00663,P00663
C00664,2025-01-01,N,normal,D00664,A00664,P00664
C00665,2025-01-01,E,normal,D00665,A00665,P00665
C00666,2025-01-01,S,normal,D00666,A00666,P00666
C00667,2025-01-01,N,coordinated,DCO0000,ACO0000,PCO0000
C00668,2025-01-01,N,normal,D00668,A00668,P00668
C00669,2025-06-06,N,normal,D00669,A00669,P00669
C00670,2025-06-14,N,normal,D00670,A00670,P00670
C00671,2025-01-01,W,normal,D00671,A00671,P00671
C00672,2025-01-01,S,coordinated,DCO0001,ACO0001,PCO0001
C00673,2025-01-01,W,normal,D00673,A00673,P00673
C00674,2025-01-01,NE,normal,D00674,A00674,P00674
C00675,2025-03-16,E,normal,D00675,A00675,P00675
C00676,2025-01-01,S,frequent_legit,D00676,A00676,P00676
C00677,2025-01-01,W,normal,D00677,A00677,P00677
C00678,2025-01-01,N,normal,D00678,A00678,P00678
C00679,2025-08-29,S,normal,D00679,A00679,P00679
C00680,2025-01-01,S,normal,D00680,A00680,P00680
C00681,2025-01-01,W,normal,D00681,A00681,P00681
C00682,2025-01-01,W,normal,D00682,A00682,P00682
C00683,2025-01-01,W,normal,D00683,A00683,P00683
C00684,2025-01-01,E,normal,D00684,A00684,P00684
C00685,2025-01-01,S,normal,D00685,A00685,P00685
C00686,2025-01-01,W,normal,D00686,A00686,P00686
C00687,2025-01-01,W,frequent_legit,D00687,A00687,P00687
C00688,2025-01-01,S,normal,D00688,A00688,P00688
C00689,2025-01-01,NE,normal,D00689,A00689,P00689
C00690,2025-01-01,W,normal,D00690,A00690,P00690
C00691,2025-01-01,S,normal,D00691,A00691,P00691
C00692,2025-01-01,N,normal,D00692,A00692,P00692
C00693,2025-01-01,N,normal,D00693,A00693,P00693
C00694,2025-03-20,W,frequent_legit,D00694,A00694,P00694
C00695,2025-01-01,N,normal,D00695,A00695,P00695
C00696,2025-01-01,S,normal,D00696,A00696,P00696
C00697,2025-01-01,E,normal,D00697,A00697,P00697
C00698,2025-04-01,W,normal,D00698,A00698,P00698
C00699,2025-08-16,W,normal,D00699,A00699,P00699
C00700,2025-01-01,W,normal,D00700,A00700,P00700
C00701,2025-01-01,S,normal,D00701,A00701,P00701
C00702,2025-01-01,N,normal,D00702,A00702,P00702
C00703,2025-01-01,E,normal,D00703,A00703,P00703
C00704,2025-01-01,N,normal,D00704,A00704,P00704
C00705,2025-01-01,E,normal,D00705,A00705,P00705
C00706,2025-01-01,NE,normal,D00706,A00706,P00706
C00707,2025-09-10,S,normal,D00707,A00707,P00707
C00708,2025-09-06,E,normal,D00708,A00708,P00708
C00709,2025-08-24,E,normal,D00709,A00709,P00709
C00710,2025-01-01,W,coordinated,DCO0001,ACO0001,PCO0001
C00711,2025-07-09,S,normal,D00711,A00711,P00711
C00712,2025-01-01,S,normal,D00712,A00712,P00712
C00713,2025-01-24,N,frequent_legit,D00713,A00713,P00713
C00714,2025-01-01,E,normal,D00714,A00714,P00714
C00715,2025-01-01,S,normal,D00715,A00715,P00715
C00716,2025-05-25,S,normal,D00716,A00716,P00716
C00717,2025-01-01,W,normal,D00717,A00717,P00717
C00718,2025-01-01,N,normal,D00718,A00718,P00718
C00719,2025-01-01,E,frequent_legit,D00719,A00719,P00719
C00720,2025-01-01,N,normal,D00720,A00720,P00720
C00721,2025-11-13,N,normal,D00721,A00721,P00721
C00722,2025-01-01,N,normal,D00722,A00722,P00722
C00723,2025-01-01,N,frequent_legit,D00723,A00723,P00723
C00724,2025-01-01,NE,normal,D00724,A00724,P00724
C00725,2025-01-01,NE,normal,D00725,A00725,P00725
C00726,2025-01-01,E,normal,D00726,A00726,P00726
C00727,2025-01-21,E,normal,D00727,A00727,P00727
C00728,2025-01-01,W,normal,D00728,A00728,P00728
C00729,2025-01-01,W,normal,D00729,A00729,P00729
C00730,2025-01-01,S,normal,D00730,A00730,P00730
C00731,2025-01-01,N,normal,D00731,A00731,P00731
C00732,2025-01-01,E,normal,D00732,A00732,P00732
C00733,2025-05-15,NE,normal,D00733,A00733,P00733
C00734,2025-08-25,N,normal,D00734,A00734,P00734
C00735,2025-09-14,S,normal,D00735,A00735,P00735
C00736,2025-01-01,S,normal,D00736,A00736,P00736
C00737,2025-01-01,S,normal,D00737,A00737,P00737
C00738,2025-01-01,W,normal,D00738,A00738,P00738
C00739,2025-01-01,S,normal,D00739,A00739,P00739
C00740,2025-01-01,NE,normal,D00740,A00740,P00740
C00741,2025-01-01,W,normal,D00741,A00741,P00741
C00742,2025-01-01,N,normal,D00742,A00742,P00742
C00743,2025-05-05,W,normal,D00743,A00743,P00743
C00744,2025-03-13,W,normal,D00744,A00744,P00744
C00745,2025-01-01,S,normal,D00745,A00745,P00745
C00746,2025-07-17,S,normal,D00746,A00746,P00746
C00747,2025-01-01,W,normal,D00747,A00747,P00747
C00748,2025-01-01,S,normal,D00748,A00748,P00748
C00749,2025-01-01,N,normal,D00749,A00749,P00749
C00750,2025-01-01,S,normal,D00750,A00750,P00750
C00751,2025-01-01,N,normal,D00751,A00751,P00751
C00752,2025-01-01,E,normal,D00752,A00752,P00752
C00753,2025-01-01,N,normal,D00753,A00753,P00753
C00754,2025-10-28,E,normal,D00754,A00754,P00754
C00755,2025-01-01,S,normal,D00755,A00755,P00755
C00756,2025-07-13,W,normal,D00756,A00756,P00756
C00757,2025-01-01,S,frequent_legit,D00757,A00757,P00757
C00758,2025-01-01,W,normal,D00758,A00758,P00758
C00759,2025-01-01,W,normal,D00759,A00759,P00759
C00760,2025-01-01,N,normal,D00760,A00760,P00760
C00761,2025-01-01,E,normal,D00761,A00761,P00761
C00762,2025-01-01,N,normal,D00762,A00762,P00762
C00763,2025-01-01,W,normal,D00763,A00763,P00763
C00764,2025-01-01,E,frequent_legit,D00764,A00764,P00764
C00765,2025-04-21,S,normal,D00765,A00765,P00765
C00766,2025-01-01,N,normal,D00766,A00766,P00766
C00767,2025-01-01,S,normal,D00767,A00767,P00767
C00768,2025-01-01,W,normal,D00768,A00768,P00768
C00769,2025-01-01,W,normal,D00769,A00769,P00769
C00770,2025-01-01,N,normal,D00770,A00770,P00770
C00771,2025-01-01,S,normal,D00771,A00771,P00771
C00772,2025-01-01,S,normal,D00772,A00772,P00772
C00773,2025-01-01,E,normal,D00773,A00773,P00773
C00774,2025-01-01,N,normal,D00774,A00774,P00774
C00775,2025-10-24,S,normal,D00775,A00775,P00775
C00776,2025-01-01,W,normal,D00776,A00776,P00776
C00777,2025-01-01,S,normal,D00777,A00777,P00777
C00778,2025-01-01,W,normal,D00778,A00778,P00778
C00779,2025-01-01,S,normal,D00779,A00779,P00779
C00780,2025-01-01,S,normal,D00780,A00780,P00780
C00781,2025-01-01,E,frequent_legit,D00781,A00781,P00781
C00782,2025-09-10,N,normal,D00782,A00782,P00782
C00783,2025-01-01,N,normal,D00783,A00783,P00783
C00784,2025-01-01,NE,abusive,D00784,A00784,P00784
C00785,2025-04-10,W,normal,D00785,A00785,P00785
C00786,2025-01-01,W,normal,D00786,A00786,P00786
C00787,2025-01-01,N,normal,D00787,A00787,P00787
C00788,2025-06-16,N,normal,D00788,A00788,P00788
C00789,2025-01-01,N,normal,D00789,A00789,P00789
C00790,2025-01-01,W,normal,D00790,A00790,P00790
C00791,2025-01-01,W,normal,D00791,A00791,P00791
C00792,2025-01-01,S,normal,D00792,A00792,P00792
C00793,2025-11-29,NE,normal,D00793,A00793,P00793
C00794,2025-01-01,N,normal,D00794,A00794,P00794
C00795,2025-01-01,S,normal,D00795,A00795,P00795
C00796,2025-01-01,N,normal,D00796,A00796,P00796
C00797,2025-05-13,S,normal,D00797,A00797,P00797
C00798,2025-08-07,NE,normal,D00798,A00798,P00798
C00799,2025-01-01,W,normal,D00799,A00799,P00799
C00800,2025-01-01,N,normal,D00800,A00800,P00800
C00801,2025-01-01,N,normal,D00801,A00801,P00801
C00802,2025-01-04,E,normal,D00802,A00802,P00802
C00803,2025-01-01,N,normal,D00803,A00803,P00803
C00804,2025-01-01,S,normal,D00804,A00804,P00804
C00805,2025-10-12,E,normal,D00805,A00805,P00805
C00806,2025-09-06,S,normal,D00806,A00806,P00806
C00807,2025-01-01,S,normal,D00807,A00807,P00807
C00808,2025-01-01,N,normal,D00808,A00808,P00808
C00809,2025-01-01,W,coordinated,DCO0001,ACO0001,PCO0001
C00810,2025-11-21,S,normal,D00810,A00810,P00810
C00811,2025-01-01,E,normal,D00811,A00811,P00811
C00812,2025-01-01,S,coordinated,DCO0001,ACO0001,PCO0001
C00813,2025-01-01,E,normal,D00813,A00813,P00813
C00814,2025-01-01,N,normal,D00814,A00814,P00814
C00815,2025-01-01,N,normal,D00815,A00815,P00815
C00816,2025-01-01,W,normal,D00816,A00816,P00816
C00817,2025-01-01,W,normal,D00817,A00817,P00817
C00818,2025-01-01,N,normal,D00818,A00818,P00818
C00819,2025-01-01,S,normal,D00819,A00819,P00819
C00820,2025-01-01,NE,normal,D00820,A00820,P00820
C00821,2025-11-22,N,normal,D00821,A00821,P00821
C00822,2025-01-01,N,normal,D00822,A00822,P00822
C00823,2025-06-09,S,normal,D00823,A00823,P00823
C00824,2025-01-01,S,normal,D00824,A00824,P00824
C00825,2025-01-01,E,normal,D00825,A00825,P00825
C00826,2025-04-24,E,normal,D00826,A00826,P00826
C00827,2025-01-01,S,normal,D00827,A00827,P00827
C00828,2025-01-01,E,normal,D00828,A00828,P00828
C00829,2025-01-01,S,normal,D00829,A00829,P00829
C00830,2025-01-01,W,normal,D00830,A00830,P00830
C00831,2025-01-01,N,normal,D00831,A00831,P00831
C00832,2025-04-30,S,normal,D00832,A00832,P00832
C00833,2025-01-01,E,normal,D00833,A00833,P00833
C00834,2025-09-03,S,normal,D00834,A00834,P00834
C00835,2025-01-01,N,normal,D00835,A00835,P00835
C00836,2025-01-01,S,normal,D00836,A00836,P00836
C00837,2025-01-01,E,abusive,D00837,A00837,P00837
C00838,2025-09-13,N,normal,D00838,A00838,P00838
C00839,2025-01-01,W,normal,D00839,A00839,P00839
C00840,2025-01-01,W,normal,D00840,A00840,P00840
C00841,2025-01-01,E,normal,D00841,A00841,P00841
C00842,2025-01-01,N,normal,D00842,A00842,P00842
C00843,2025-01-01,W,normal,D00843,A00843,P00843
C00844,2025-01-01,N,normal,D00844,A00844,P00844
C00845,2025-01-01,W,normal,D00845,A00845,P00845
C00846,2025-01-01,E,normal,D00846,A00846,P00846
C00847,2025-01-01,N,normal,D00847,A00847,P00847
C00848,2025-01-01,W,normal,D00848,A00848,P00848
C00849,2025-01-01,S,frequent_legit,D00849,A00849,P00849
C00850,2025-01-01,S,normal,D00850,A00850,P00850
C00851,2025-01-01,S,normal,D00851,A00851,P00851
C00852,2025-01-01,E,normal,D00852,A00852,P00852
C00853,2025-01-01,W,frequent_legit,D00853,A00853,P00853
C00854,2025-01-01,W,normal,D00854,A00854,P00854
C00855,2025-01-01,N,normal,D00855,A00855,P00855
C00856,2025-09-08,E,normal,D00856,A00856,P00856
C00857,2025-01-01,E,normal,D00857,A00857,P00857
C00858,2025-01-01,E,normal,D00858,A00858,P00858
C00859,2025-10-13,S,normal,D00859,A00859,P00859
C00860,2025-01-01,S,normal,D00860,A00860,P00860
C00861,2025-01-01,W,normal,D00861,A00861,P00861
C00862,2025-01-01,S,normal,D00862,A00862,P00862
C00863,2025-01-01,N,normal,D00863,A00863,P00863
C00864,2025-01-01,S,normal,D00864,A00864,P00864
C00865,2025-01-01,N,frequent_legit,D00865,A00865,P00865
C00866,2025-09-16,N,normal,D00866,A00866,P00866
C00867,2025-01-01,N,normal,D00867,A00867,P00867
C00868,2025-01-01,E,normal,D00868,A00868,P00868
C00869,2025-01-01,NE,normal,D00869,A00869,P00869
C00870,2025-07-17,S,normal,D00870,A00870,P00870
C00871,2025-01-01,N,normal,D00871,A00871,P00871
C00872,2025-01-01,W,abusive,D00872,A00872,P00872
C00873,2025-01-01,N,normal,D00873,A00873,P00873
C00874,2025-06-24,NE,normal,D00874,A00874,P00874
C00875,2025-01-01,E,normal,D00875,A00875,P00875
C00876,2025-07-24,N,normal,D00876,A00876,P00876
C00877,2025-01-01,S,normal,D00877,A00877,P00877
C00878,2025-01-01,S,normal,D00878,A00878,P00878
C00879,2025-11-07,W,normal,D00879,A00879,P00879
C00880,2025-04-16,N,normal,D00880,A00880,P00880
C00881,2025-01-01,W,normal,D00881,A00881,P00881
C00882,2025-01-01,W,frequent_legit,D00882,A00882,P00882
C00883,2025-01-01,W,normal,D00883,A00883,P00883
C00884,2025-01-01,W,normal,D00884,A00884,P00884
C00885,2025-01-01,N,normal,D00885,A00885,P00885
C00886,2025-11-15,S,normal,D00886,A00886,P00886
C00887,2025-01-01,W,normal,D00887,A00887,P00887
C00888,2025-01-01,S,normal,D00888,A00888,P00888
C00889,2025-01-01,N,normal,D00889,A00889,P00889
C00890,2025-01-01,S,normal,D00890,A00890,P00890
C00891,2025-01-01,N,frequent_legit,D00891,A00891,P00891
C00892,2025-01-01,W,normal,D00892,A00892,P00892
C00893,2025-03-01,S,normal,D00893,A00893,P00893
C00894,2025-06-13,E,normal,D00894,A00894,P00894
C00895,2025-01-01,NE,normal,D00895,A00895,P00895
C00896,2025-03-14,S,normal,D00896,A00896,P00896
C00897,2025-01-01,W,normal,D00897,A00897,P00897
C00898,2025-01-01,N,normal,D00898,A00898,P00898
C00899,2025-01-01,N,normal,D00899,A00899,P00899
C00900,2025-01-01,N,normal,D00900,A00900,P00900
C00901,2025-01-01,S,normal,D00901,A00901,P00901
C00902,2025-01-01,S,normal,D00902,A00902,P00902
C00903,2025-01-01,S,normal,D00903,A00903,P00903
C00904,2025-01-01,N,frequent_legit,D00904,A00904,P00904
C00905,2025-08-13,N,normal,D00905,A00905,P00905
C00906,2025-01-01,E,normal,D00906,A00906,P00906
C00907,2025-01-01,N,normal,D00907,A00907,P00907
C00908,2025-01-01,W,normal,D00908,A00908,P00908
C00909,2025-03-10,W,normal,D00909,A00909,P00909
C00910,2025-06-27,E,normal,D00910,A00910,P00910
C00911,2025-01-01,E,normal,D00911,A00911,P00911
C00912,2025-01-01,E,frequent_legit,D00912,A00912,P00912
C00913,2025-01-01,E,abusive,D00913,A00913,P00913
C00914,2025-01-01,W,abusive,D00914,A00914,P00914
C00915,2025-01-01,NE,frequent_legit,D00915,A00915,P00915
C00916,2025-06-02,S,normal,D00916,A00916,P00916
C00917,2025-01-01,E,normal,D00917,A00917,P00917
C00918,2025-01-01,W,normal,D00918,A00918,P00918
C00919,2025-01-01,N,normal,D00919,A00919,P00919
C00920,2025-08-19,S,normal,D00920,A00920,P00920
C00921,2025-01-01,E,normal,D00921,A00921,P00921
