return_id,order_id,customer_id,return_requested_at,return_reason,return_value
R000355,O003560,C02737,2025-01-21 16:52:13.557334818,changed_mind,673.53
R000356,O003565,C09004,2025-01-24 06:22:04.699352258,not_as_described,4404.48
R000357,O003571,C08334,2025-01-24 21:29:49.645945042,changed_mind,9453.86
R000358,O003572,C08491,2025-01-27 00:51:25.708258854,not_as_described,7565.58
R000359,O003574,C02068,2025-01-26 12:01:36.809147463,wrong_item,525.17
R000360,O003577,C07368,2025-01-22 21:13:05.507887422,wrong_item,503.86
R000361,O003593,C03063,2025-01-25 15:39:36.549989330,wrong_item,17601.32
R000362,O003598,C08185,2025-01-21 08:00:30.454003796,wrong_item,8707.11
R000363,O003606,C07270,2025-01-24 15:32:27.180155068,wrong_item,2825.49
R000364,O003607,C02750,2025-01-23 11:15:59.555664277,wrong_item,590.2
R000365,O003616,C00381,2025-01-27 21:28:58.149098410,size_fit,3948.28
R000366,O003634,C08841,2025-01-24 07:55:03.820298613,not_as_described,721.47
R000367,O003673,C08537,2025-01-24 03:08:23.201143976,size_fit,371.08
R000368,O003676,C09484,2025-01-25 05:40:15.942030052,not_as_described,2987.68
R000369,O003689,C03242,2025-01-23 17:46:37.044783843,wrong_item,1672.8
R000370,O003701,C04363,2025-01-24 01:33:06.070005154,not_as_described,1350.42
R000371,O003734,C04704,2025-01-23 21:56:52.626908662,changed_mind,1021.25
R000372,O003736,C06514,2025-01-27 06:26:15.094707550,size_fit,2767.42
R000373,O003764,C05783,2025-01-26 16:03:25.144146068,wrong_item,673.43
R000374,O003768,C03208,2025-01-30 22:20:43.870505247,size_fit,2083.79
R000375,O003792,C07647,2025-01-25 07:29:26.202652303,not_as_described,1973.56
R000376,O003807,C05615,2025-01-31 12:30:27.251401989,size_fit,1672.88
R000377,O003834,C01995,2025-01-25 16:38:38.686411694,not_as_described,270.62
R000378,O003837,C07916,2025-01-24 14:05:55.619461356,size_fit,1584.44
R000379,O003840,C03151,2025-02-02 22:30:27.323990175,size_fit,1877.22
R000380,O003860,C04088,2025-01-25 17:22:33.179061075,size_fit,2272.35
R000381,O003861,C06108,2025-01-25 11:34:39.730621882,not_as_described,1644.82
R000382,O003869,C09879,2025-01-25 11:52:33.938627314,size_fit,1631.71
R000383,O003878,C04014,2025-01-26 16:24:48.982695166,not_as_described,1409.8
R000384,O003889,C00694,2025-02-02 02:03:18.119669882,wrong_item,3706.95
R000385,O003891,C00915,2025-01-23 11:16:46.350463623,wrong_item,2973.38
R000386,O003893,C02076,2025-01-23 09:03:27.268738372,changed_mind,602.53
R000387,O003903,C01063,2025-01-25 18:55:19.338091248,damaged,3329.3
R000388,O003923,C09356,2025-01-27 03:11:23.380616630,not_as_described,1693.68
R000389,O003929,C01766,2025-01-24 03:20:02.972821538,wrong_item,782.81
R000390,O003932,C07454,2025-01-26 11:36:22.811429692,not_as_described,7486.6
R000391,O003941,C02043,2025-01-24 09:53:08.079951505,size_fit,1522.71
R000392,O003943,C05799,2025-01-23 14:25:35.721049342,wrong_item,2302.13
R000393,O003945,C05363,2025-01-24 02:59:01.496434261,not_as_described,1354.6
R000394,O003952,C05995,2025-01-31 16:40:50.089014735,changed_mind,1100.05
R000395,O003958,C07631,2025-01-25 20:38:56.130041914,size_fit,5079.4
R000396,O003959,C08221,2025-01-24 00:27:38.088109195,size_fit,608.16
R000397,O003978,C08963,2025-01-26 20:54:43.154484498,not_as_described,1520.43
R000398,O003979,C02358,2025-01-26 17:50:55.043162181,size_fit,1294.09
R000399,O003988,C09808,2025-01-27 05:50:48.564032683,damaged,430.98
R000400,O004006,C04257,2025-01-26 03:10:19.645911843,changed_mind,325.19
R000401,O004007,C08537,2025-01-24 03:04:41.397224682,size_fit,9663.16
R000402,O004022,C08907,2025-01-28 01:53:29.472651452,damaged,821.84
R000403,O004066,C02179,2025-01-24 17:42:34.209177184,size_fit,5812.75
R000404,O004078,C05413,2025-01-27 10:57:47.097712918,size_fit,2249.57
R000405,O004085,C02204,2025-01-24 23:24:45.936404964,size_fit,6171.7
R000406,O004099,C04873,2025-01-24 11:30:18.993279398,size_fit,2905.37
R000407,O004104,C06793,2025-01-25 05:07:53.605310959,damaged,1928.43
R000408,O004110,C01626,2025-01-26 04:19:30.175663645,changed_mind,4402.43
R000409,O004124,C09924,2025-01-28 01:45:00.676332536,size_fit,8914.34
R000410,O004128,C06802,2025-02-04 03:38:56.067588373,wrong_item,4271.79
R000411,O004158,C09940,2025-02-01 22:38:32.672724266,wrong_item,528.93
R000412,O004164,C00523,2025-01-26 16:33:08.225850456,not_as_described,975.65
R000413,O004169,C02508,2025-01-23 16:15:58.676004961,damaged,1749.44
R000414,O004193,C03376,2025-02-01 18:31:46.260809068,changed_mind,1390.08
R000415,O004223,C06199,2025-01-24 06:31:46.130356988,not_as_described,4437.7
R000416,O004237,C00034,2025-01-29 00:51:22.063425170,not_as_described,6686.89
R000417,O004249,C08289,2025-01-31 03:46:57.768510007,changed_mind,1682.16
R000418,O004261,C08509,2025-01-27 16:00:16.466503820,size_fit,1582.94
R000419,O004276,C09925,2025-01-25 20:44:48.846024434,not_as_described,1479.13
R000420,O004277,C08927,2025-01-29 11:40:28.724823426,size_fit,641.54
R000421,O004282,C03881,2025-01-30 18:40:13.757438769,changed_mind,1210.98
R000422,O004299,C07761,2025-01-28 11:04:08.855797479,damaged,998.01
R000423,O004301,C05471,2025-01-30 16:01:08.290564222,not_as_described,1283.49
R000424,O004314,C09387,2025-01-29 07:12:06.312351758,not_as_described,2518.57
R000425,O004323,C07778,2025-02-06 13:39:01.210301470,wrong_item,8707.64
R000426,O004328,C00911,2025-01-25 19:05:08.149685546,not_as_described,1459.11
R000427,O004332,C05591,2025-02-02 06:32:27.672791733,size_fit,1884.15
R000428,O004334,C03973,2025-01-28 09:07:34.709031559,not_as_described,1607.34
R000429,O004338,C05992,2025-01-27 10:24:00.662679349,changed_mind,511.2
R000430,O004347,C02423,2025-01-25 11:14:09.072005406,not_as_described,344.66
R000431,O004355,C06974,2025-01-28 19:06:36.366644073,not_as_described,10049.1
R000432,O004358,C02584,2025-02-02 02:07:17.721970348,changed_mind,5862.83
R000433,O004363,C09061,2025-01-31 06:57:59.007983245,changed_mind,635.56
R000434,O004372,C07021,2025-01-25 05:48:21.873151659,size_fit,2287.14
R000435,O004378,C08490,2025-01-30 02:01:36.118468502,damaged,2348.11
R000436,O004384,C01855,2025-01-29 07:59:20.130436158,not_as_described,4637.25
R000437,O004398,C05910,2025-01-30 04:59:50.165989792,not_as_described,2121.44
R000438,O004409,C07335,2025-01-31 17:16:32.696562763,size_fit,589.03
R000439,O004412,C07737,2025-01-25 18:37:42.157236669,changed_mind,8045.67
R000440,O004417,C07599,2025-01-29 17:14:43.036857146,wrong_item,509.5
R000441,O004421,C01007,2025-01-26 21:07:22.121087077,size_fit,553.9
R000442,O004426,C01618,2025-01-27 00:17:52.863130716,wrong_item,9208.97
R000443,O004429,C00526,2025-02-04 10:03:51.523312345,not_as_described,2967.76
R000444,O004460,C09677,2025-01-29 23:35:06.255182619,wrong_item,8979.19
R000445,O004465,C04165,2025-01-31 19:13:10.490713028,wrong_item,736.43
R000446,O004475,C00630,2025-02-01 05:47:16.347346159,size_fit,663.8
R000447,O004482,C05373,2025-01-30 14:01:39.603422071,size_fit,652.83
R000448,O004484,C07819,2025-01-26 23:07:13.437478693,size_fit,1512.85
R000449,O004489,C08185,2025-01-28 23:57:19.940290858,not_as_described,2906.0
R000450,O004493,C06019,2025-01-29 16:50:55.529084515,size_fit,4254.81
R000451,O004506,C06466,2025-01-29 05:51:11.207462752,changed_mind,304.51
R000452,O004507,C07543,2025-01-30 05:44:05.366456145,damaged,3962.49
R000453,O004519,C07473,2025-01-30 02:29:36.518126902,damaged,785.93
R000454,O004525,C09801,2025-01-29 15:29:38.260880462,size_fit,1151.9
R000455,O004552,C06417,2025-02-01 19:00:50.988364646,damaged,1899.5
R000456,O004555,C03201,2025-01-31 13:01:59.081828401,changed_mind,4354.98
R000457,O004556,C01615,2025-01-28 12:17:28.766041501,changed_mind,662.97
R000458,O004562,C08548,2025-01-30 20:40:58.048528472,changed_mind,1348.16
R000459,O004563,C04512,2025-02-01 09:01:43.517855204,damaged,501.59
R000460,O004567,C03649,2025-02-01 22:42:55.204992194,not_as_described,1154.84
R000461,O004586,C01453,2025-01-29 19:02:25.982095135,wrong_item,1956.89
R000462,O004607,C01397,2025-01-27 17:00:14.687365554,not_as_described,5483.13
R000463,O004627,C08902,2025-01-31 08:55:03.128089227,not_as_described,1037.34
R000464,O004644,C05943,2025-01-28 10:31:21.754828599,changed_mind,1984.39
R000465,O004664,C06327,2025-01-31 19:40:08.467748731,size_fit,1334.45
R000466,O004682,C00686,2025-01-31 11:55:04.761726542,changed_mind,1768.35
R000467,O004689,C02389,2025-02-01 10:47:00.654960588,damaged,17828.82
R000468,O004696,C03392,2025-01-27 22:51:02.693237655,size_fit,960.9
R000469,O004704,C00181,2025-01-31 16:17:33.786924216,wrong_item,4758.66
R000470,O004739,C01439,2025-01-28 14:15:55.341294289,wrong_item,3148.21
R000471,O004751,C00844,2025-01-31 23:13:19.373340540,not_as_described,897.07
R000472,O004761,C01002,2025-01-29 09:39:54.101847693,size_fit,1689.52
R000473,O004769,C09514,2025-01-30 06:56:10.059468860,size_fit,3280.05
R000474,O004774,C09770,2025-02-02 13:52:30.281666541,not_as_described,4645.21
R000475,O004775,C01270,2025-01-31 11:10:09.182048426,damaged,121.29
R000476,O004778,C03851,2025-01-27 20:02:40.761843936,not_as_described,2280.24
R000477,O004788,C07395,2025-01-31 12:04:45.163814419,wrong_item,3826.87
R000478,O004803,C01212,2025-01-29 22:28:56.885447953,damaged,1973.16
R000479,O004811,C07860,2025-01-29 15:06:33.148260270,wrong_item,995.75
R000480,O004812,C07584,2025-01-28 05:57:54.009576381,not_as_described,1479.02
R000481,O004826,C02252,2025-01-27 22:09:07.879974948,wrong_item,658.21
R000482,O004832,C02483,2025-01-27 09:05:41.555955098,changed_mind,3368.51
R000483,O004848,C04043,2025-01-31 08:44:39.596846964,changed_mind,303.55
R000484,O004856,C06308,2025-02-01 19:47:40.058032419,not_as_described,8406.27
R000485,O004860,C04968,2025-01-30 03:05:28.745511576,not_as_described,5308.53
R000486,O004867,C02276,2025-01-29 10:28:45.806531912,changed_mind,998.54
R000487,O004875,C05261,2025-01-28 20:25:13.893709018,size_fit,20637.09
R000488,O004884,C06487,2025-01-30 01:20:13.946973464,wrong_item,1298.98
R000489,O004897,C01264,2025-01-30 15:57:33.766253416,not_as_described,4946.03
R000490,O004898,C08822,2025-02-03 14:52:39.838677826,damaged,9722.75
R000491,O004900,C03699,2025-01-31 12:26:37.858886055,size_fit,6516.32
R000492,O004910,C03679,2025-01-30 16:35:39.296570560,not_as_described,3567.79
R000493,O004963,C06255,2025-02-03 18:58:50.939689368,wrong_item,794.03
R000494,O004971,C01676,2025-01-30 23:13:21.404400312,not_as_described,5186.16
R000495,O004993,C08335,2025-02-02 20:22:53.744481296,not_as_described,2535.13
R000496,O005001,C09220,2025-02-01 19:14:24.436694745,not_as_described,26739.05
R000497,O005021,C07186,2025-01-28 20:11:38.890980470,size_fit,2648.47
R000498,O005035,C06098,2025-02-01 14:48:13.365222746,size_fit,2330.97
R000499,O005039,C07011,2025-02-03 01:46:40.339160025,not_as_described,2884.96
R000500,O005044,C00592,2025-01-28 08:47:26.588083981,not_as_described,1295.6
R000501,O005046,C02427,2025-02-01 17:08:55.149213688,size_fit,16719.26
R000502,O005054,C08437,2025-02-01 14:04:06.874706287,not_as_described,1024.99
R000503,O005055,C04363,2025-01-30 06:45:37.615613886,size_fit,4093.09
R000504,O005061,C06804,2025-02-01 23:45:37.349741793,wrong_item,5611.97
R000505,O005065,C02981,2025-02-03 16:01:46.009765783,wrong_item,552.89
R000506,O005083,C01626,2025-02-02 15:32:07.908917222,not_as_described,2117.97
R000507,O005086,C08300,2025-02-02 00:05:43.344183822,size_fit,1827.88
R000508,O005091,C01004,2025-02-02 00:56:28.320651985,damaged,14625.85
R000509,O005107,C08314,2025-01-31 08:08:07.396431388,size_fit,1419.38
R000510,O005113,C02149,2025-01-31 23:26:36.953440605,changed_mind,2993.87
R000511,O005115,C03929,2025-02-01 18:18:39.929398902,damaged,497.24
R000512,O005127,C06657,2025-02-02 09:41:18.273293102,damaged,3478.2
R000513,O005129,C02990,2025-02-01 07:54:36.819488250,not_as_described,2051.59
R000514,O005131,C07472,2025-01-30 06:35:00.233788984,size_fit,3107.51
R000515,O005151,C03619,2025-01-30 05:55:20.481527517,size_fit,14033.2
R000516,O005155,C07661,2025-01-31 15:06:04.145128696,wrong_item,1435.59
R000517,O005157,C05748,2025-02-01 04:25:13.499291676,not_as_described,3081.35
R000518,O005174,C01872,2025-02-01 14:23:17.812735666,not_as_described,4931.17
R000519,O005187,C05531,2025-02-01 03:44:55.069317898,size_fit,1296.85
R000520,O005231,C05819,2025-01-30 15:02:15.986439999,size_fit,624.61
R000521,O005232,C08877,2025-01-30 19:27:38.004030536,changed_mind,1783.1
R000522,O005249,C06232,2025-02-04 05:55:13.651301960,not_as_described,2464.05
R000523,O005254,C06579,2025-02-01 15:50:31.081056993,not_as_described,3449.45
R000524,O005270,C07915,2025-02-01 08:27:40.254329847,damaged,2827.91
R000525,O005291,C03981,2025-02-01 07:19:12.701526333,changed_mind,1618.29
R000526,O005292,C01246,2025-02-03 14:57:46.181598840,changed_mind,2236.21
R000527,O005323,C00465,2025-02-02 21:12:18.680636890,not_as_described,1864.63
R000528,O005326,C05932,2025-02-01 16:53:30.528804469,damaged,1299.1
R000529,O005329,C07077,2025-02-02 12:02:19.904138728,damaged,11397.76
R000530,O005332,C02094,2025-02-04 21:11:13.379104528,not_as_described,9417.09
R000531,O005352,C06927,2025-01-31 00:28:38.713144771,not_as_described,1366.6
R000532,O005355,C02460,2025-02-09 20:01:32.161237525,not_as_described,3855.11
R000533,O005365,C04852,2025-02-04 00:43:52.353777633,not_as_described,1147.49
R000534,O005367,C09898,2025-02-16 01:18:41.310467438,wrong_item,2912.79
R000535,O005389,C06701,2025-02-04 14:36:01.537071422,not_as_described,24067.36
R000536,O005400,C09511,2025-02-18 00:00:00.000000000,damaged,812.37
R000537,O005403,C08855,2025-01-30 14:17:36.957784117,size_fit,2371.75
R000538,O005410,C03910,2025-02-02 03:28:59.876924476,not_as_described,887.18
R000539,O005417,C07680,2025-01-30 19:54:33.108848931,changed_mind,6921.2
R000540,O005419,C06387,2025-02-01 14:38:36.002393912,size_fit,728.62
R000541,O005426,C03804,2025-02-01 21:07:38.879282089,not_as_described,3483.99
R000542,O005432,C09850,2025-02-01 09:01:07.632723558,size_fit,753.52
R000543,O005433,C06231,2025-01-31 04:04:08.485085370,damaged,704.75
R000544,O005443,C00287,2025-02-03 13:39:14.897103206,not_as_described,6642.56
R000545,O005449,C04581,2025-02-03 16:41:32.605111730,size_fit,545.66
R000546,O005492,C08983,2025-02-04 21:45:05.083052065,damaged,7608.91
R000547,O005493,C05210,2025-01-31 08:11:48.815817500,wrong_item,8768.59
R000548,O005499,C04988,2025-02-03 02:42:03.928843324,size_fit,10211.08
R000549,O005504,C01131,2025-01-31 09:37:45.871543556,changed_mind,788.0
R000550,O005509,C00712,2025-02-04 02:41:14.953540765,size_fit,507.83
R000551,O005521,C02254,2025-02-03 16:16:38.744262994,changed_mind,7357.32
R000552,O005534,C09014,2025-02-02 20:40:17.011933788,size_fit,4789.4
R000553,O005541,C02864,2025-02-05 09:56:04.724575159,wrong_item,720.4
R000554,O005543,C01510,2025-02-06 14:49:29.872858468,size_fit,1015.0
R000555,O005545,C00921,2025-02-02 07:10:33.324452400,size_fit,438.3
R000556,O005551,C08863,2025-02-05 06:02:08.340828410,not_as_described,12294.87
R000557,O005557,C00270,2025-01-31 13:34:55.849664118,size_fit,1046.69
R000558,O005577,C00297,2025-02-04 23:21:20.426791719,size_fit,5201.29
R000559,O005614,C04339,2025-02-03 06:29:22.126328091,size_fit,1245.86
R000560,O005623,C07997,2025-02-08 15:55:47.774174480,not_as_described,1233.28
R000561,O005624,C09241,2025-02-09 06:00:14.029226866,wrong_item,1632.22
R000562,O005629,C06477,2025-02-10 07:06:04.358697685,size_fit,412.21
R000563,O005645,C03292,2025-02-02 03:58:40.625308704,not_as_described,1168.29
R000564,O005647,C03766,2025-02-09 06:12:55.215786762,not_as_described,1035.91
R000565,O005649,C09807,2025-02-06 03:52:52.386989962,wrong_item,1127.13
R000566,O005651,C07989,2025-01-31 20:35:38.072349232,not_as_described,759.92
R000567,O005652,C07568,2025-02-05 20:05:38.895777038,not_as_described,14539.37
R000568,O005674,C01016,2025-02-04 07:50:07.429495844,changed_mind,1265.63
R000569,O005684,C09602,2025-02-04 13:23:28.080113596,changed_mind,7739.35
R000570,O005695,C07443,2025-02-01 20:59:44.487018726,size_fit,4984.94
R000571,O005715,C00205,2025-02-08 06:14:27.915932367,wrong_item,1903.0
R000572,O005719,C07368,2025-02-04 05:48:26.646019095,wrong_item,751.78
R000573,O005726,C05547,2025-02-03 13:03:51.918043053,size_fit,6419.78
R000574,O005731,C02887,2025-02-09 07:41:12.014532963,not_as_described,6531.76
R000575,O005747,C02690,2025-02-02 03:08:20.932843549,not_as_described,543.57
R000576,O005757,C02409,2025-02-05 14:52:43.156533331,not_as_described,315.36
R000577,O005762,C00854,2025-02-06 02:53:11.620074559,changed_mind,829.12
R000578,O005766,C02004,2025-02-04 18:04:28.460929951,changed_mind,879.92
R000579,O005777,C03624,2025-02-09 07:05:28.526611912,size_fit,3414.83
R000580,O005787,C04018,2025-02-06 11:16:45.838675930,size_fit,5352.89
R000581,O005797,C04231,2025-02-05 03:41:35.187085662,size_fit,1165.67
R000582,O005802,C09020,2025-02-04 18:40:54.275247166,wrong_item,1433.15
R000583,O005806,C09347,2025-02-07 10:17:39.849875401,not_as_described,2365.0
R000584,O005811,C05424,2025-02-06 18:02:07.137857140,size_fit,358.21
R000585,O005813,C03193,2025-02-06 22:28:52.137615417,not_as_described,20464.09
R000586,O005814,C09549,2025-02-06 04:37:54.608724249,not_as_described,2116.11
R000587,O005838,C06293,2025-02-05 18:57:56.628764416,wrong_item,937.95
R000588,O005871,C07153,2025-02-08 14:17:42.955522533,size_fit,3601.43
R000589,O005873,C05143,2025-02-03 09:23:02.037987553,size_fit,844.23
R000590,O005880,C08124,2025-02-11 09:57:13.782057300,size_fit,933.45
R000591,O005896,C00711,2025-02-06 15:25:28.655107478,size_fit,3082.79
R000592,O005897,C03153,2025-02-02 10:47:40.438250131,not_as_described,1826.43
R000593,O005906,C02285,2025-02-05 04:11:23.274015367,damaged,1186.36
R000594,O005907,C00461,2025-02-02 22:22:21.257591948,damaged,6252.2
R000595,O005933,C08009,2025-02-02 19:16:00.688820548,size_fit,3488.43
R000596,O005958,C05212,2025-02-05 05:18:05.314226612,changed_mind,3893.66
R000597,O005962,C09783,2025-02-06 09:26:14.048011172,not_as_described,16034.8
R000598,O005979,C07375,2025-02-19 00:00:00.000000000,not_as_described,3121.92
R000599,O006002,C03917,2025-02-06 20:09:51.171893683,not_as_described,881.71
R000600,O006005,C00468,2025-02-05 17:40:00.451166584,changed_mind,4064.06
R000601,O006006,C01113,2025-02-02 11:29:35.579053698,size_fit,5578.88
R000602,O006016,C02060,2025-02-07 13:34:30.822252844,size_fit,2801.28
R000603,O006027,C01124,2025-02-06 12:52:43.004565710,changed_mind,626.63
R000604,O006028,C09068,2025-02-06 01:08:14.710504736,changed_mind,1584.91
R000605,O006038,C05321,2025-02-02 18:44:55.271764590,not_as_described,1153.57
R000606,O006041,C09666,2025-02-11 11:07:36.927802218,size_fit,6359.69
R000607,O006053,C09277,2025-02-06 08:00:51.359824274,not_as_described,1404.48
R000608,O006055,C05207,2025-02-03 12:43:22.343200514,damaged,1543.35
R000609,O006056,C09562,2025-02-07 23:13:25.748061286,wrong_item,1329.55
R000610,O006071,C08476,2025-02-08 04:52:34.405758559,wrong_item,425.37
R000611,O006088,C08063,2025-02-09 10:25:18.294101284,changed_mind,2106.88
R000612,O006106,C00782,2025-02-02 14:33:12.938740941,not_as_described,1007.72
R000613,O006123,C01022,2025-02-10 08:07:31.006708172,wrong_item,11497.12
R000614,O006134,C01043,2025-02-09 04:43:47.495050867,not_as_described,1881.82
R000615,O006135,C06468,2025-02-08 07:42:22.929855519,not_as_described,2380.83
R000616,O006144,C02972,2025-02-08 14:31:45.281416339,not_as_described,11003.89
R000617,O006161,C03403,2025-02-12 06:55:02.961076328,wrong_item,3066.98
